spread_by_ordinal_ms,spread_end_by_ordinal_ms,gs_mismatch
1756.8999999930384,1757.022000005236,False
10.248000005958602,10.269000005791895,False
2184.0660000016214,2184.202999997069,False
23.030999989714473,23.023000001558103,False
1429.3440000037663,1429.478999998537,False
10.116999997990206,10.127000001375563,False
1599.9969999975292,1600.0950000016019,False
15.807000003405847,15.878000005614012,False
2083.2490000029793,2083.389999999781,False
24.762000000919215,24.7360000066692,False
1842.7349999983562,1842.833000002429,False
37.82899999350775,37.84499999892432,False
1592.5940000015544,1592.7380000066478,False
5.6290000065928325,5.701999994926155,False
2189.5430000004126,2189.6730000007665,False
529.6780000062427,529.7580000042217,False
1654.1120000038063,1654.222999990452,False
906.4560000115307,906.5730000002077,False
1363.167000003159,1363.2240000006277,False
1029.434999989462,1029.4279999943683,False
1357.2859999985667,1357.3900000046706,False
437.7890000032494,437.8199999919161,False
1543.1689999968512,1543.2770000043092,False
1207.8469999978552,1207.9269999958342,False
753.1770000059623,753.2349999964936,False
1643.2300000014948,1643.3760000072652,False
232.70599999523256,232.8200000047218,False
1459.338000000571,1459.456999989925,False
558.33800000255,558.4169999929145,False
1522.6009999896633,1522.71400000609,False
263.4129999933066,263.4890000044834,False
1606.5939999971306,1606.697000010172,False
381.0759999905713,381.1799999966752,False
1429.3670000042766,1429.4260000024224,False
840.2490000007674,840.3390000021318,False
1094.9069999915082,1095.0120000052266,False
462.6739999948768,462.7409999957308,False
1377.0280000026105,1377.1360000100685,False
837.8590000065742,837.9679999925429,False
1701.402999999118,1701.469999999972,False
203.08500000101048,203.1869999918854,False
2357.688000003691,2357.79399999592,False
13.34099999803584,13.330000001587905,False
2235.0310000038007,2235.132000001613,False
21.657000004779547,21.54399998835288,False
2137.1280000021216,2137.1970000036526,False
4.864999995334074,4.869999989750795,False
2140.758999987156,2140.861000007135,False
44.39599999750499,44.42399999243207,False
2069.843999997829,2069.9400000012247,False
48.24600000574719,48.286999997799285,False
2478.275000001304,2478.344000002835,False
9.414999993168749,9.445000003324822,False
1342.4640000012005,1342.5820000120439,False
