t,kind,rank,worker,pid,index,wall_ms,cpu_ms,ok,n_in,seq_len,global_step,epoch,local_step,load_ms,t_batch,t_fwd,t_bwd,t_opt,t_end,wid
1789038997.3357,sample,1,0,28573,35596.0,392.774,116.007,True,,,,,,,,,,,,1/w0
1789038997.7219,sample,1,0,28573,14740.0,386.083,70.171,True,,,,,,,,,,,,1/w0
1789038998.1464,sample,1,0,28573,15036.0,424.384,43.922,True,,,,,,,,,,,,1/w0
1789038998.3705,sample,1,0,28573,8726.0,223.985,28.285,True,,,,,,,,,,,,1/w0
1789038999.0714,sample,1,0,28573,27366.0,599.78,302.645,True,,,,,,,,,,,,1/w0
1789038999.3957,sample,1,0,28573,11848.0,324.113,103.253,True,,,,,,,,,,,,1/w0
1789038999.7552,sample,1,0,28573,29615.0,359.465,92.616,True,,,,,,,,,,,,1/w0
1789039000.2566,sample,1,0,28573,11081.0,501.233,84.472,True,,,,,,,,,,,,1/w0
1789039000.5706,sample,1,0,28573,15374.0,313.828,52.615,True,,,,,,,,,,,,1/w0
1789039000.8857,sample,1,0,28573,33446.0,314.977,36.565,True,,,,,,,,,,,,1/w0
1789039001.6205,sample,1,0,28573,1941.0,616.755,365.666,True,,,,,,,,,,,,1/w0
1789039001.8823,sample,1,0,28573,22239.0,261.623,94.0,True,,,,,,,,,,,,1/w0
1789039002.1515,sample,1,0,28573,33484.0,269.09,68.877,True,,,,,,,,,,,,1/w0
1789039002.5231,sample,1,0,28573,9241.0,371.426,54.873,True,,,,,,,,,,,,1/w0
1789039002.792,sample,1,0,28573,4584.0,268.786,48.194,True,,,,,,,,,,,,1/w0
1789039003.5228,sample,1,0,28573,16807.0,638.185,219.158,True,,,,,,,,,,,,1/w0
1789039003.9965,sample,1,0,28573,38931.0,473.544,119.105,True,,,,,,,,,,,,1/w0
1789039004.373,sample,1,0,28573,43098.0,376.341,99.189,True,,,,,,,,,,,,1/w0
1789039004.6868,sample,1,0,28573,9111.0,313.713,69.724,True,,,,,,,,,,,,1/w0
1789039005.0893,sample,1,0,28573,7550.0,402.416,59.9,True,,,,,,,,,,,,1/w0
1789039005.9055,sample,1,0,28573,25336.0,726.926,263.642,True,,,,,,,,,,,,1/w0
1789039006.391,sample,1,0,28573,24739.0,485.438,126.127,True,,,,,,,,,,,,1/w0
1789039006.8237,sample,1,0,28573,35984.0,432.544,112.352,True,,,,,,,,,,,,1/w0
1789039007.2161,sample,1,0,28573,4445.0,392.261,91.342,True,,,,,,,,,,,,1/w0
1789039007.6972,sample,1,0,28573,32006.0,480.97,35.001,True,,,,,,,,,,,,1/w0
1789039007.9468,sample,1,0,28573,6433.0,249.43,24.13,True,,,,,,,,,,,,1/w0
1789039009.0242,sample,1,0,28573,8271.0,968.903,476.716,True,,,,,,,,,,,,1/w0
1789039009.3142,sample,1,0,28573,10718.0,289.827,71.459,True,,,,,,,,,,,,1/w0
1789039009.6152,sample,1,0,28573,1718.0,300.794,52.737,True,,,,,,,,,,,,1/w0
1789039010.5586,sample,1,0,28573,22429.0,633.713,198.324,True,,,,,,,,,,,,1/w0
1789039011.0526,sample,1,0,28573,1108.0,493.876,101.682,True,,,,,,,,,,,,1/w0
1789039011.4926,sample,1,0,28573,26832.0,439.803,85.706,True,,,,,,,,,,,,1/w0
1789039011.8804,sample,1,0,28573,40520.0,387.686,79.65,True,,,,,,,,,,,,1/w0
1789039012.1906,sample,1,0,28573,27346.0,310.029,62.43,True,,,,,,,,,,,,1/w0
1789039012.542,sample,1,0,28573,16953.0,351.276,45.598,True,,,,,,,,,,,,1/w0
1789039012.8961,sample,1,0,28573,14149.0,354.015,35.797,True,,,,,,,,,,,,1/w0
1789039013.1615,sample,1,0,28573,11075.0,265.25,21.723,True,,,,,,,,,,,,1/w0
1789039013.7148,sample,1,0,28573,14789.0,443.158,252.84,True,,,,,,,,,,,,1/w0
1789039014.032,sample,1,0,28573,8479.0,317.032,107.192,True,,,,,,,,,,,,1/w0
1789039014.4256,sample,1,0,28573,5910.0,393.517,99.635,True,,,,,,,,,,,,1/w0
1789039014.7609,sample,1,0,28573,30276.0,335.12,65.516,True,,,,,,,,,,,,1/w0
1789039015.1204,sample,1,0,28573,2035.0,359.375,59.164,True,,,,,,,,,,,,1/w0
1789039015.5063,sample,1,0,28573,42331.0,385.801,45.146,True,,,,,,,,,,,,1/w0
1789039015.7386,sample,1,0,28573,40268.0,232.156,18.849,True,,,,,,,,,,,,1/w0
1789039016.4519,sample,1,0,28573,44856.0,639.933,334.361,True,,,,,,,,,,,,1/w0
1789039016.7824,sample,1,0,28573,4390.0,330.112,99.129,True,,,,,,,,,,,,1/w0
1789039017.1609,sample,1,0,28573,19265.0,378.356,97.428,True,,,,,,,,,,,,1/w0
1789039017.4327,sample,1,0,28573,38954.0,271.646,71.486,True,,,,,,,,,,,,1/w0
1789039017.9062,sample,1,0,28573,9727.0,473.234,45.537,True,,,,,,,,,,,,1/w0
1789039018.2341,sample,1,0,28573,133.0,327.805,30.897,True,,,,,,,,,,,,1/w0
1789039019.2943,sample,1,0,28573,11313.0,936.126,523.823,True,,,,,,,,,,,,1/w0
1789039019.597,sample,1,0,28573,13628.0,302.49,64.251,True,,,,,,,,,,,,1/w0
1789039019.8702,sample,1,0,28573,37712.0,272.93,44.406,True,,,,,,,,,,,,1/w0
1789039020.8778,sample,1,0,28573,11947.0,548.825,188.685,True,,,,,,,,,,,,1/w0
1789039021.2442,sample,1,0,28573,26036.0,366.308,114.972,True,,,,,,,,,,,,1/w0
1789039021.6272,sample,1,0,28573,43492.0,382.873,89.331,True,,,,,,,,,,,,1/w0
1789039021.9841,sample,1,0,28573,36684.0,356.828,78.335,True,,,,,,,,,,,,1/w0
1789039022.2638,sample,1,0,28573,36902.0,279.534,61.577,True,,,,,,,,,,,,1/w0
1789039022.5194,sample,1,0,28573,33698.0,255.443,53.975,True,,,,,,,,,,,,1/w0
1789039022.7424,sample,1,0,28573,34292.0,222.907,28.238,True,,,,,,,,,,,,1/w0
1789039023.4735,sample,1,0,28573,19831.0,731.025,25.312,True,,,,,,,,,,,,1/w0
1789039024.0643,sample,1,0,28573,32989.0,451.327,219.825,True,,,,,,,,,,,,1/w0
1789039024.4299,sample,1,0,28573,6854.0,365.43,103.096,True,,,,,,,,,,,,1/w0
1789039024.7288,sample,1,0,28573,28587.0,298.725,91.286,True,,,,,,,,,,,,1/w0
1789039024.98,sample,1,0,28573,8467.0,251.012,87.07,True,,,,,,,,,,,,1/w0
1789039025.2469,sample,1,0,28573,17439.0,266.85,66.215,True,,,,,,,,,,,,1/w0
1789039025.4939,sample,1,0,28573,16709.0,246.839,58.088,True,,,,,,,,,,,,1/w0
1789039026.0704,sample,1,0,28573,21067.0,576.453,35.091,True,,,,,,,,,,,,1/w0
1789039026.3567,sample,1,0,28573,14930.0,286.126,24.705,True,,,,,,,,,,,,1/w0
1789039026.9715,sample,1,0,28573,23030.0,500.693,256.294,True,,,,,,,,,,,,1/w0
1789039027.3455,sample,1,0,28573,2976.0,373.821,130.128,True,,,,,,,,,,,,1/w0
1789039027.6429,sample,1,0,28573,1824.0,297.336,112.756,True,,,,,,,,,,,,1/w0
1789039027.9767,sample,1,0,28573,34226.0,333.655,59.916,True,,,,,,,,,,,,1/w0
1789039028.1598,sample,1,0,28573,39991.0,183.018,39.762,True,,,,,,,,,,,,1/w0
1789039028.5651,sample,1,0,28573,24746.0,405.199,28.009,True,,,,,,,,,,,,1/w0
1789039029.2909,sample,1,0,28573,22344.0,613.84,274.139,True,,,,,,,,,,,,1/w0
1789039029.6167,sample,1,0,28573,37541.0,325.654,137.41,True,,,,,,,,,,,,1/w0
1789039030.1149,sample,1,0,28573,38664.0,498.117,109.999,True,,,,,,,,,,,,1/w0
1789039030.5196,sample,1,0,28573,13805.0,404.505,77.481,True,,,,,,,,,,,,1/w0
1789039030.7935,sample,1,0,28573,14010.0,273.816,42.112,True,,,,,,,,,,,,1/w0
1789039031.1904,sample,1,0,28573,23680.0,396.717,13.311,True,,,,,,,,,,,,1/w0
1789039031.7542,sample,1,0,28573,15472.0,477.449,257.831,True,,,,,,,,,,,,1/w0
1789039032.0492,sample,1,0,28573,43841.0,294.936,129.035,True,,,,,,,,,,,,1/w0
1789039032.3348,sample,1,0,28573,19358.0,285.52,101.421,True,,,,,,,,,,,,1/w0
1789039032.6006,sample,1,0,28573,7837.0,265.616,64.631,True,,,,,,,,,,,,1/w0
1789039033.2592,sample,1,0,28573,412.0,658.494,60.271,True,,,,,,,,,,,,1/w0
1789039033.5142,sample,1,0,28573,17618.0,254.872,40.594,True,,,,,,,,,,,,1/w0
1789039034.1441,sample,1,0,28573,15447.0,537.588,302.607,True,,,,,,,,,,,,1/w0
1789039034.5175,sample,1,0,28573,43910.0,373.26,124.421,True,,,,,,,,,,,,1/w0
1789039034.8688,sample,1,0,28573,3459.0,351.111,116.077,True,,,,,,,,,,,,1/w0
1789039035.2665,sample,1,0,28573,40152.0,397.582,75.376,True,,,,,,,,,,,,1/w0
1789039035.655,sample,1,0,28573,6139.0,388.402,33.916,True,,,,,,,,,,,,1/w0
1789039036.3543,sample,1,0,28573,2370.0,607.091,313.951,True,,,,,,,,,,,,1/w0
1789039036.7148,sample,1,0,28573,43109.0,360.339,108.686,True,,,,,,,,,,,,1/w0
1789039037.0142,sample,1,0,28573,41308.0,299.291,64.403,True,,,,,,,,,,,,1/w0
1789039037.3539,sample,1,0,28573,38926.0,339.605,56.437,True,,,,,,,,,,,,1/w0
1789039037.8126,sample,1,0,28573,20365.0,458.574,21.494,True,,,,,,,,,,,,1/w0
1789039038.5609,sample,1,0,28573,13588.0,652.702,270.043,True,,,,,,,,,,,,1/w0
1789039038.913,sample,1,0,28573,19988.0,351.862,98.627,True,,,,,,,,,,,,1/w0
1789039039.2382,sample,1,0,28573,38403.0,325.076,98.546,True,,,,,,,,,,,,1/w0
1789039039.5716,sample,1,0,28573,9440.0,333.272,77.353,True,,,,,,,,,,,,1/w0
1789039039.8818,sample,1,0,28573,30471.0,310.174,73.418,True,,,,,,,,,,,,1/w0
1789039040.0777,sample,1,0,28573,29571.0,195.757,35.091,True,,,,,,,,,,,,1/w0
1789039041.046,sample,1,0,28573,37242.0,835.919,229.175,True,,,,,,,,,,,,1/w0
1789039041.5114,sample,1,0,28573,6382.0,465.263,125.627,True,,,,,,,,,,,,1/w0
1789039041.8279,sample,1,0,28573,3779.0,316.33,105.072,True,,,,,,,,,,,,1/w0
1789039042.1932,sample,1,0,28573,5046.0,365.215,72.148,True,,,,,,,,,,,,1/w0
1789039042.5169,sample,1,0,28573,27661.0,323.592,41.534,True,,,,,,,,,,,,1/w0
1789039043.4725,sample,1,0,28573,2052.0,561.958,179.886,True,,,,,,,,,,,,1/w0
1789039043.9539,sample,1,0,28573,26399.0,481.226,145.759,True,,,,,,,,,,,,1/w0
1789039044.2847,sample,1,0,28573,12543.0,330.735,96.741,True,,,,,,,,,,,,1/w0
1789039044.6482,sample,1,0,28573,3385.0,363.394,75.294,True,,,,,,,,,,,,1/w0
1789039045.0131,sample,1,0,28573,5791.0,364.779,53.314,True,,,,,,,,,,,,1/w0
1789039045.7016,sample,1,0,28573,15006.0,594.67,277.664,True,,,,,,,,,,,,1/w0
1789039046.1596,sample,1,0,28573,2441.0,457.905,158.011,True,,,,,,,,,,,,1/w0
1789039046.6184,sample,1,0,28573,1099.0,458.633,118.056,True,,,,,,,,,,,,1/w0
1789039046.9484,sample,1,0,28573,29725.0,329.887,65.207,True,,,,,,,,,,,,1/w0
1789039047.2358,sample,1,0,28573,35795.0,287.252,31.74,True,,,,,,,,,,,,1/w0
1789039048.0254,sample,1,0,28573,14423.0,658.477,339.313,True,,,,,,,,,,,,1/w0
1789039048.3504,sample,1,0,28573,29773.0,324.864,109.434,True,,,,,,,,,,,,1/w0
1789039048.6789,sample,1,0,28573,21538.0,328.296,103.235,True,,,,,,,,,,,,1/w0
1789039048.9939,sample,1,0,28573,35698.0,314.899,52.144,True,,,,,,,,,,,,1/w0
1789039049.2014,sample,1,0,28573,13759.0,207.459,34.182,True,,,,,,,,,,,,1/w0
1789039050.2927,sample,1,0,28573,26373.0,796.874,243.227,True,,,,,,,,,,,,1/w0
1789039050.6491,sample,1,0,28573,12571.0,356.247,129.57,True,,,,,,,,,,,,1/w0
1789039051.1167,sample,1,0,28573,34838.0,467.495,84.881,True,,,,,,,,,,,,1/w0
1789039051.3489,sample,1,0,28573,22052.0,232.146,58.588,True,,,,,,,,,,,,1/w0
1789039051.6894,sample,1,0,28573,28921.0,340.375,39.796,True,,,,,,,,,,,,1/w0
1789039052.3421,sample,1,0,28573,701.0,512.399,213.318,True,,,,,,,,,,,,1/w0
1789039052.7836,sample,1,0,28573,25597.0,441.41,104.857,True,,,,,,,,,,,,1/w0
1789039053.2018,sample,1,0,28573,10378.0,418.083,103.941,True,,,,,,,,,,,,1/w0
1789039053.5929,sample,1,0,28573,1827.0,390.917,72.9,True,,,,,,,,,,,,1/w0
1789039053.9024,sample,1,0,28573,9252.0,309.332,54.023,True,,,,,,,,,,,,1/w0
1789039054.2179,sample,1,0,28573,43345.0,315.392,30.857,True,,,,,,,,,,,,1/w0
1789039055.2426,sample,1,0,28573,5400.0,733.663,294.034,True,,,,,,,,,,,,1/w0
1789039055.6834,sample,1,0,28573,13075.0,440.578,112.077,True,,,,,,,,,,,,1/w0
1789039056.1452,sample,1,0,28573,5410.0,461.67,82.163,True,,,,,,,,,,,,1/w0
1789039056.4686,sample,1,0,28573,25231.0,323.257,67.305,True,,,,,,,,,,,,1/w0
1789039056.7401,sample,1,0,28573,32140.0,271.45,43.741,True,,,,,,,,,,,,1/w0
1789039057.5002,sample,1,0,28573,1957.0,650.485,218.936,True,,,,,,,,,,,,1/w0
1789039057.9903,sample,1,0,28573,34696.0,489.905,138.664,True,,,,,,,,,,,,1/w0
1789039058.4816,sample,1,0,28573,12096.0,491.213,113.198,True,,,,,,,,,,,,1/w0
1789039058.7681,sample,1,0,28573,6560.0,286.296,81.662,True,,,,,,,,,,,,1/w0
1789039059.0097,sample,1,0,28573,32925.0,241.517,44.674,True,,,,,,,,,,,,1/w0
1789039059.3304,sample,1,0,28573,12883.0,320.57,34.555,True,,,,,,,,,,,,1/w0
1789039059.8922,sample,1,0,28573,4640.0,472.578,229.175,True,,,,,,,,,,,,1/w0
1789039060.4354,sample,1,0,28573,37934.0,543.001,144.116,True,,,,,,,,,,,,1/w0
1789039060.8368,sample,1,0,28573,26673.0,401.265,124.735,True,,,,,,,,,,,,1/w0
1789039061.1241,sample,1,0,28573,23025.0,287.196,59.623,True,,,,,,,,,,,,1/w0
1789039061.4577,sample,1,0,28573,25522.0,333.442,66.07,True,,,,,,,,,,,,1/w0
1789039061.7777,sample,1,0,28573,7846.0,319.871,20.408,True,,,,,,,,,,,,1/w0
1789039062.4784,sample,1,0,28573,44447.0,605.874,214.132,True,,,,,,,,,,,,1/w0
1789039062.7721,sample,1,0,28573,21218.0,293.622,125.819,True,,,,,,,,,,,,1/w0
1789039063.165,sample,1,0,28573,19288.0,392.752,99.485,True,,,,,,,,,,,,1/w0
1789039063.5245,sample,1,0,28573,10669.0,359.411,89.747,True,,,,,,,,,,,,1/w0
1789039063.8284,sample,1,0,28573,8446.0,303.763,68.368,True,,,,,,,,,,,,1/w0
1789039064.0565,sample,1,0,28573,17424.0,227.892,43.26,True,,,,,,,,,,,,1/w0
1789039065.1979,sample,1,0,28573,33588.0,690.705,249.521,True,,,,,,,,,,,,1/w0
1789039065.6725,sample,1,0,28573,9436.0,474.324,114.228,True,,,,,,,,,,,,1/w0
1789039066.0103,sample,1,0,28573,11819.0,337.706,72.976,True,,,,,,,,,,,,1/w0
1789039066.3076,sample,1,0,28573,2606.0,297.148,58.77,True,,,,,,,,,,,,1/w0
1789039066.5558,sample,1,0,28573,42960.0,248.124,58.496,True,,,,,,,,,,,,1/w0
1789039066.962,sample,1,0,28573,15758.0,406.145,38.688,True,,,,,,,,,,,,1/w0
1789039067.9185,sample,1,0,28573,33860.0,849.675,342.025,True,,,,,,,,,,,,1/w0
1789039068.2799,sample,1,0,28573,4894.0,361.208,122.884,True,,,,,,,,,,,,1/w0
1789039068.5824,sample,1,0,28573,15033.0,302.414,93.781,True,,,,,,,,,,,,1/w0
1789039068.9159,sample,1,0,28573,28783.0,333.318,72.655,True,,,,,,,,,,,,1/w0
1789039069.718,sample,1,0,28573,34716.0,586.569,263.591,True,,,,,,,,,,,,1/w0
1789039070.217,sample,1,0,28573,6539.0,498.814,226.179,True,,,,,,,,,,,,1/w0
1789039070.5872,sample,1,0,28573,25705.0,370.094,100.659,True,,,,,,,,,,,,1/w0
1789039070.864,sample,1,0,28573,29249.0,276.665,71.044,True,,,,,,,,,,,,1/w0
1789039071.1762,sample,1,0,28573,12044.0,311.977,32.941,True,,,,,,,,,,,,1/w0
1789039072.3345,sample,1,0,28573,21796.0,798.391,258.673,True,,,,,,,,,,,,1/w0
1789039072.8875,sample,1,0,28573,5726.0,552.821,115.493,True,,,,,,,,,,,,1/w0
1789039073.257,sample,1,0,28573,8920.0,369.38,96.881,True,,,,,,,,,,,,1/w0
1789039073.4893,sample,1,0,28573,16828.0,232.182,65.953,True,,,,,,,,,,,,1/w0
1789039073.8224,sample,1,0,28573,18030.0,332.972,24.852,True,,,,,,,,,,,,1/w0
1789039074.6523,sample,1,0,28573,3812.0,742.398,301.161,True,,,,,,,,,,,,1/w0
1789039075.0441,sample,1,0,28573,13643.0,391.716,118.752,True,,,,,,,,,,,,1/w0
1789039075.3665,sample,1,0,28573,6589.0,322.236,80.976,True,,,,,,,,,,,,1/w0
1789039075.5999,sample,1,0,28573,44839.0,233.331,69.144,True,,,,,,,,,,,,1/w0
1789039075.8193,sample,1,0,28573,17664.0,219.201,44.806,True,,,,,,,,,,,,1/w0
1789039077.9472,sample,1,0,28573,2446.0,1039.463,440.638,True,,,,,,,,,,,,1/w0
1789039078.2831,sample,1,0,28573,1724.0,335.743,57.185,True,,,,,,,,,,,,1/w0
1789039078.5915,sample,1,0,28573,12010.0,308.291,39.017,True,,,,,,,,,,,,1/w0
1789039079.7353,sample,1,0,28573,34743.0,651.832,221.389,True,,,,,,,,,,,,1/w0
1789039080.2086,sample,1,0,28573,36466.0,473.166,117.975,True,,,,,,,,,,,,1/w0
1789039080.557,sample,1,0,28573,35215.0,348.277,80.3,True,,,,,,,,,,,,1/w0
1789039080.8762,sample,1,0,28573,25465.0,319.05,69.131,True,,,,,,,,,,,,1/w0
1789039081.1239,sample,1,0,28573,30775.0,247.567,59.799,True,,,,,,,,,,,,1/w0
1789039081.4469,sample,1,0,28573,16587.0,322.926,34.99,True,,,,,,,,,,,,1/w0
1789039081.6858,sample,1,0,28573,33672.0,238.763,12.495,True,,,,,,,,,,,,1/w0
1789039082.4512,sample,1,0,28573,14932.0,674.646,331.539,True,,,,,,,,,,,,1/w0
1789039082.8506,sample,1,0,28573,32154.0,399.226,163.07,True,,,,,,,,,,,,1/w0
1789039083.1409,sample,1,0,28573,8548.0,290.116,87.521,True,,,,,,,,,,,,1/w0
1789039083.4984,sample,1,0,28573,24118.0,357.391,25.294,True,,,,,,,,,,,,1/w0
1789039084.1804,sample,1,0,28573,36370.0,592.727,279.791,True,,,,,,,,,,,,1/w0
1789039084.6472,sample,1,0,28573,41180.0,466.634,133.297,True,,,,,,,,,,,,1/w0
1789039085.0181,sample,1,0,28573,32582.0,370.775,84.413,True,,,,,,,,,,,,1/w0
1789039085.3725,sample,1,0,28573,8660.0,354.335,77.574,True,,,,,,,,,,,,1/w0
1789039085.6694,sample,1,0,28573,20861.0,296.778,42.377,True,,,,,,,,,,,,1/w0
1789039086.4561,sample,1,0,28573,36649.0,692.969,346.068,True,,,,,,,,,,,,1/w0
1789039086.7522,sample,1,0,28573,36878.0,295.998,129.381,True,,,,,,,,,,,,1/w0
1789039087.0234,sample,1,0,28573,5642.0,271.022,62.491,True,,,,,,,,,,,,1/w0
1789039087.4248,sample,1,0,28573,25144.0,401.324,47.625,True,,,,,,,,,,,,1/w0
1789039087.6858,sample,1,0,28573,28518.0,260.786,46.518,True,,,,,,,,,,,,1/w0
1789039088.3891,sample,1,0,28573,13962.0,596.694,286.716,True,,,,,,,,,,,,1/w0
1789039088.9094,sample,1,0,28573,2806.0,520.225,128.98,True,,,,,,,,,,,,1/w0
1789039089.2881,sample,1,0,28573,19292.0,378.469,101.631,True,,,,,,,,,,,,1/w0
1789039089.6074,sample,1,0,28573,24119.0,319.264,54.208,True,,,,,,,,,,,,1/w0
1789039089.8669,sample,1,0,28573,16879.0,259.329,53.571,True,,,,,,,,,,,,1/w0
1789039091.2196,sample,1,0,28573,36565.0,857.347,233.478,True,,,,,,,,,,,,1/w0
1789039091.6473,sample,1,0,28573,10801.0,427.477,122.86,True,,,,,,,,,,,,1/w0
1789039092.0265,sample,1,0,28573,12188.0,379.151,87.799,True,,,,,,,,,,,,1/w0
1789039092.3476,sample,1,0,28573,43429.0,321.004,69.393,True,,,,,,,,,,,,1/w0
1789039092.6994,sample,1,0,28573,24543.0,351.721,48.481,True,,,,,,,,,,,,1/w0
1789039093.2692,sample,1,0,28573,35851.0,490.336,265.604,True,,,,,,,,,,,,1/w0
1789039093.7456,sample,1,0,28573,36956.0,476.235,125.788,True,,,,,,,,,,,,1/w0
1789039094.1155,sample,1,0,28573,40781.0,369.846,115.343,True,,,,,,,,,,,,1/w0
1789039094.4816,sample,1,0,28573,44563.0,365.983,66.626,True,,,,,,,,,,,,1/w0
1789039094.8036,sample,1,0,28573,20913.0,321.931,52.575,True,,,,,,,,,,,,1/w0
1789039095.8629,sample,1,0,28573,39190.0,954.021,467.599,True,,,,,,,,,,,,1/w0
1789039096.2347,sample,1,0,28573,35152.0,371.602,107.376,True,,,,,,,,,,,,1/w0
1789039096.6235,sample,1,0,28573,3426.0,388.738,67.125,True,,,,,,,,,,,,1/w0
1789039096.9016,sample,1,0,28573,19863.0,277.973,43.518,True,,,,,,,,,,,,1/w0
1789039097.7202,sample,1,0,28573,18749.0,700.419,250.696,True,,,,,,,,,,,,1/w0
1789039098.1269,sample,1,0,28573,618.0,406.59,140.999,True,,,,,,,,,,,,1/w0
1789039098.5404,sample,1,0,28573,18583.0,413.403,106.764,True,,,,,,,,,,,,1/w0
1789039098.8336,sample,1,0,28573,14099.0,293.109,77.36,True,,,,,,,,,,,,1/w0
1789039099.2288,sample,1,0,28573,5395.0,395.007,45.688,True,,,,,,,,,,,,1/w0
1789039099.8871,sample,1,0,28573,42553.0,559.429,242.049,True,,,,,,,,,,,,1/w0
1789039100.2905,sample,1,0,28573,15115.0,403.169,116.199,True,,,,,,,,,,,,1/w0
1789039100.6686,sample,1,0,28573,30059.0,377.945,86.849,True,,,,,,,,,,,,1/w0
1789039101.0399,sample,1,0,28573,34548.0,371.157,71.869,True,,,,,,,,,,,,1/w0
1789039101.3937,sample,1,0,28573,42466.0,353.689,57.769,True,,,,,,,,,,,,1/w0
1789039101.6794,sample,1,0,28573,17872.0,285.638,51.671,True,,,,,,,,,,,,1/w0
1789039101.897,sample,1,0,28573,20709.0,217.413,35.559,True,,,,,,,,,,,,1/w0
1789039102.5636,sample,1,0,28573,9799.0,570.435,331.783,True,,,,,,,,,,,,1/w0
1789039102.9421,sample,1,0,28573,28881.0,378.368,142.2,True,,,,,,,,,,,,1/w0
1789039103.2828,sample,1,0,28573,10726.0,340.504,105.354,True,,,,,,,,,,,,1/w0
1789039103.5946,sample,1,0,28573,17430.0,311.723,73.69,True,,,,,,,,,,,,1/w0
1789039103.8368,sample,1,0,28573,886.0,242.064,33.185,True,,,,,,,,,,,,1/w0
1789039104.9558,sample,1,0,28573,16025.0,916.216,429.345,True,,,,,,,,,,,,1/w0
1789039105.2381,sample,1,0,28573,44367.0,282.126,87.775,True,,,,,,,,,,,,1/w0
1789039105.6505,sample,1,0,28573,20272.0,412.187,55.457,True,,,,,,,,,,,,1/w0
1789039107.1307,sample,1,0,28573,12766.0,801.158,313.209,True,,,,,,,,,,,,1/w0
1789039107.5001,sample,1,0,28573,39401.0,369.303,98.829,True,,,,,,,,,,,,1/w0
1789039107.9299,sample,1,0,28573,27260.0,429.662,85.057,True,,,,,,,,,,,,1/w0
1789039108.1733,sample,1,0,28573,19314.0,243.247,69.665,True,,,,,,,,,,,,1/w0
1789039109.1634,sample,1,0,28573,14554.0,713.145,240.616,True,,,,,,,,,,,,1/w0
1789039109.587,sample,1,0,28573,37313.0,423.441,141.161,True,,,,,,,,,,,,1/w0
1789039109.8522,sample,1,0,28573,36218.0,265.08,71.464,True,,,,,,,,,,,,1/w0
1789039110.1452,sample,1,0,28573,15428.0,292.933,59.475,True,,,,,,,,,,,,1/w0
1789039110.3448,sample,1,0,28573,31717.0,199.442,37.408,True,,,,,,,,,,,,1/w0
1789039112.0657,sample,1,0,28573,24093.0,759.728,174.485,True,,,,,,,,,,,,1/w0
1789039112.6168,sample,1,0,28573,44837.0,551.012,130.038,True,,,,,,,,,,,,1/w0
1789039112.9309,sample,1,0,28573,35481.0,313.951,77.072,True,,,,,,,,,,,,1/w0
1789039113.2267,sample,1,0,28573,21448.0,295.686,70.921,True,,,,,,,,,,,,1/w0
1789039113.4643,sample,1,0,28573,29599.0,237.477,70.029,True,,,,,,,,,,,,1/w0
1789039113.8036,sample,1,0,28573,15965.0,339.195,43.642,True,,,,,,,,,,,,1/w0
1789039114.3402,sample,1,0,28573,16455.0,536.507,34.872,True,,,,,,,,,,,,1/w0
1789039115.1335,sample,1,0,28573,32504.0,683.759,349.035,True,,,,,,,,,,,,1/w0
1789039115.4183,sample,1,0,28573,31322.0,284.673,88.732,True,,,,,,,,,,,,1/w0
1789039115.877,sample,1,0,28573,25776.0,458.496,93.687,True,,,,,,,,,,,,1/w0
1789039116.3239,sample,1,0,28573,23489.0,446.808,56.485,True,,,,,,,,,,,,1/w0
1789039116.6086,sample,1,0,28573,33309.0,284.581,34.734,True,,,,,,,,,,,,1/w0
1789039117.3488,sample,1,0,28573,29872.0,621.909,303.064,True,,,,,,,,,,,,1/w0
1789039117.7139,sample,1,0,28573,19415.0,364.966,139.1,True,,,,,,,,,,,,1/w0
1789039118.3196,sample,1,0,28573,709.0,605.584,105.103,True,,,,,,,,,,,,1/w0
1789039118.5934,sample,1,0,28573,5404.0,273.679,52.716,True,,,,,,,,,,,,1/w0
1789039118.8983,sample,1,0,28573,6743.0,304.764,34.251,True,,,,,,,,,,,,1/w0
1789039119.5607,sample,1,0,28573,5120.0,561.291,270.873,True,,,,,,,,,,,,1/w0
1789039119.8869,sample,1,0,28573,23304.0,325.946,109.676,True,,,,,,,,,,,,1/w0
1789039120.4413,sample,1,0,28573,23487.0,554.323,85.976,True,,,,,,,,,,,,1/w0
1789039120.9039,sample,1,0,28573,43948.0,462.426,76.778,True,,,,,,,,,,,,1/w0
1789039121.2532,sample,1,0,28573,7700.0,349.247,47.508,True,,,,,,,,,,,,1/w0
1789039121.5149,sample,1,0,28573,27173.0,261.543,27.486,True,,,,,,,,,,,,1/w0
1789039122.0748,sample,1,0,28573,17167.0,458.534,223.512,True,,,,,,,,,,,,1/w0
1789039122.5635,sample,1,0,28573,6672.0,488.505,130.946,True,,,,,,,,,,,,1/w0
1789039122.9036,sample,1,0,28573,41225.0,340.004,107.983,True,,,,,,,,,,,,1/w0
1789039123.2733,sample,1,0,28573,6059.0,369.552,78.676,True,,,,,,,,,,,,1/w0
1789039123.5583,sample,1,0,28573,8229.0,284.902,55.678,True,,,,,,,,,,,,1/w0
1789039123.7566,sample,1,0,28573,43696.0,198.181,37.911,True,,,,,,,,,,,,1/w0
1789039124.1978,sample,1,0,28573,305.0,329.597,210.592,True,,,,,,,,,,,,1/w0
