t,kind,rank,worker,pid,index,wall_ms,cpu_ms,ok,n_in,seq_len,global_step,epoch,local_step,load_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789039280.6514,timeline,2,-1,28342,,,,,,,790.0,0.0,791.0,0.101,72736.651782,72738.541798,72738.567276,72738.567276,72738.567296
1789039280.6491,timeline,1,-1,28341,,,,,,,790.0,0.0,791.0,0.121,72736.655959,72738.54397,72738.564985,72738.564985,72738.565012
1789039280.6525,timeline,3,-1,28343,,,,,,,790.0,0.0,791.0,1774.968,72738.431286,72738.547328,72738.568405,72738.568405,72738.568421
1789039281.0733,timeline,0,-1,28340,,,,,,,791.0,0.0,792.0,0.134,72738.562252,72738.740972,72738.989176,72738.989176,72738.989188
1789039281.0739,timeline,1,-1,28341,,,,,,,791.0,0.0,792.0,0.167,72738.565558,72738.737145,72738.989768,72738.989768,72738.989782
1789039281.0602,timeline,2,-1,28342,,,,,,,791.0,0.0,792.0,0.121,72738.567729,72738.729075,72738.976142,72738.976142,72738.976159
1789039281.0727,timeline,3,-1,28343,,,,,,,791.0,0.0,792.0,0.106,72738.568849,72738.728692,72738.988608,72738.988608,72738.98862
1789039283.2545,timeline,2,-1,28342,,,,,,,792.0,0.0,793.0,0.099,72738.976572,72741.148181,72741.170453,72741.170453,72741.170467
1789039283.2511,timeline,0,-1,28340,,,,,,,792.0,0.0,793.0,0.098,72738.989552,72741.147149,72741.167018,72741.167018,72741.167034
1789039283.2542,timeline,1,-1,28341,,,,,,,792.0,0.0,793.0,0.093,72738.990197,72741.14984,72741.170144,72741.170144,72741.170164
1789039283.2527,timeline,3,-1,28343,,,,,,,792.0,0.0,793.0,2067.451,72741.056459,72741.14697,72741.16865,72741.16865,72741.168666
1789039283.4332,timeline,0,-1,28340,,,,,,,793.0,0.0,794.0,0.131,72741.167483,72741.32999,72741.349116,72741.349116,72741.349128
1789039283.4379,timeline,3,-1,28343,,,,,,,793.0,0.0,794.0,0.093,72741.169046,72741.331768,72741.353788,72741.353788,72741.353807
1789039283.438,timeline,1,-1,28341,,,,,,,793.0,0.0,794.0,0.11,72741.170566,72741.333325,72741.353862,72741.353862,72741.353881
1789039283.4374,timeline,2,-1,28342,,,,,,,793.0,0.0,794.0,0.112,72741.170876,72741.332084,72741.353283,72741.353283,72741.353304
1789039285.2238,timeline,0,-1,28340,,,,,,,794.0,0.0,795.0,0.114,72741.349472,72742.890173,72743.139729,72743.139729,72743.13974
1789039285.2198,timeline,2,-1,28342,,,,,,,794.0,0.0,795.0,0.126,72741.353773,72742.892391,72743.135719,72743.135719,72743.135736
1789039285.2266,timeline,1,-1,28341,,,,,,,794.0,0.0,795.0,0.105,72741.354255,72742.894148,72743.142526,72743.142526,72743.142538
1789039285.2308,timeline,3,-1,28343,,,,,,,794.0,0.0,795.0,1447.089,72742.801117,72742.890963,72743.146726,72743.146726,72743.146739
1789039285.3401,timeline,2,-1,28342,,,,,,,795.0,0.0,796.0,0.131,72743.136059,72743.236972,72743.25603,72743.25603,72743.256043
1789039285.3395,timeline,0,-1,28340,,,,,,,795.0,0.0,796.0,0.102,72743.140128,72743.236039,72743.255415,72743.255415,72743.255428
1789039285.3451,timeline,1,-1,28341,,,,,,,795.0,0.0,796.0,0.093,72743.142907,72743.240215,72743.261014,72743.261014,72743.26103
1789039285.341,timeline,3,-1,28343,,,,,,,795.0,0.0,796.0,0.094,72743.147196,72743.236537,72743.256893,72743.256893,72743.256904
1789039287.2194,timeline,0,-1,28340,,,,,,,796.0,0.0,797.0,0.11,72743.255765,72745.115854,72745.135324,72745.135324,72745.135343
1789039287.2391,timeline,2,-1,28342,,,,,,,796.0,0.0,797.0,0.094,72743.256391,72745.134821,72745.155047,72745.155047,72745.155063
1789039287.2246,timeline,1,-1,28341,,,,,,,796.0,0.0,797.0,0.112,72743.2614,72745.119698,72745.140539,72745.140539,72745.140556
1789039287.2217,timeline,3,-1,28343,,,,,,,796.0,0.0,797.0,1767.673,72745.024917,72745.115985,72745.13762,72745.13762,72745.137642
1789039287.6496,timeline,0,-1,28340,,,,,,,797.0,0.0,798.0,0.129,72745.135737,72745.321279,72745.565496,72745.565496,72745.565506
1789039287.6551,timeline,3,-1,28343,,,,,,,797.0,0.0,798.0,0.093,72745.137908,72745.31681,72745.571064,72745.571064,72745.571076
1789039287.654,timeline,1,-1,28341,,,,,,,797.0,0.0,798.0,0.111,72745.140826,72745.318729,72745.569887,72745.569887,72745.569898
1789039287.656,timeline,2,-1,28342,,,,,,,797.0,0.0,798.0,0.107,72745.155455,72745.323224,72745.571937,72745.571937,72745.571948
1789039289.6888,timeline,0,-1,28340,,,,,,,798.0,0.0,799.0,0.101,72745.565862,72747.584884,72747.604737,72747.604737,72747.604753
1789039289.6941,timeline,1,-1,28341,,,,,,,798.0,0.0,799.0,0.085,72745.570241,72747.588419,72747.609986,72747.609986,72747.610006
1789039289.6904,timeline,2,-1,28342,,,,,,,798.0,0.0,799.0,0.096,72745.572356,72747.585595,72747.606304,72747.606304,72747.606319
1789039289.6888,timeline,3,-1,28343,,,,,,,798.0,0.0,799.0,1922.298,72747.493602,72747.583564,72747.604699,72747.604699,72747.604715
1789039289.8745,timeline,3,-1,28343,,,,,,,799.0,0.0,800.0,0.093,72747.605082,72747.768889,72747.790384,72747.790384,72747.790401
1789039289.8709,timeline,0,-1,28340,,,,,,,799.0,0.0,800.0,0.128,72747.605172,72747.767735,72747.786776,72747.786776,72747.786787
1789039289.8748,timeline,2,-1,28342,,,,,,,799.0,0.0,800.0,0.116,72747.606783,72747.769932,72747.790719,72747.790719,72747.790734
1789039289.876,timeline,1,-1,28341,,,,,,,799.0,0.0,800.0,0.128,72747.61043,72747.771227,72747.79186,72747.79186,72747.79188
1789039292.2048,timeline,0,-1,28340,,,,,,,800.0,0.0,801.0,0.111,72747.787127,72749.769453,72750.108221,72750.108221,72750.120728
1789039292.2013,timeline,2,-1,28342,,,,,,,800.0,0.0,801.0,0.104,72747.791105,72749.769745,72750.112604,72750.112604,72750.117249
1789039292.2011,timeline,1,-1,28341,,,,,,,800.0,0.0,801.0,0.118,72747.792311,72749.77197,72750.10821,72750.10821,72750.117029
1789039292.2011,timeline,3,-1,28343,,,,,,,800.0,0.0,801.0,1888.415,72749.67905,72749.770118,72750.10818,72750.10818,72750.117058
1789039292.3157,timeline,1,-1,28341,,,,,,,801.0,0.0,802.0,0.13,72750.117454,72750.211621,72750.231653,72750.231653,72750.231666
1789039292.3171,timeline,3,-1,28343,,,,,,,801.0,0.0,802.0,0.104,72750.117457,72750.211631,72750.232986,72750.232986,72750.233002
1789039292.3169,timeline,2,-1,28342,,,,,,,801.0,0.0,802.0,0.125,72750.117646,72750.21149,72750.232821,72750.232821,72750.232842
1789039292.3126,timeline,0,-1,28340,,,,,,,801.0,0.0,802.0,0.145,72750.121113,72750.20898,72750.228526,72750.228526,72750.228537
1789039294.415,timeline,0,-1,28340,,,,,,,802.0,0.0,803.0,0.122,72750.228898,72752.309786,72752.330902,72752.330902,72752.330925
1789039294.4157,timeline,1,-1,28341,,,,,,,802.0,0.0,803.0,0.091,72750.231979,72752.311524,72752.331657,72752.331657,72752.331674
1789039294.416,timeline,2,-1,28342,,,,,,,802.0,0.0,803.0,0.11,72750.233261,72752.311673,72752.331914,72752.331914,72752.331935
1789039294.4163,timeline,3,-1,28343,,,,,,,802.0,0.0,803.0,1986.433,72752.219694,72752.311787,72752.332261,72752.332261,72752.332274
1789039294.8661,timeline,0,-1,28340,,,,,,,803.0,0.0,804.0,0.152,72752.331397,72752.493682,72752.78204,72752.78204,72752.782051
1789039294.8324,timeline,1,-1,28341,,,,,,,803.0,0.0,804.0,0.114,72752.332072,72752.495234,72752.748334,72752.748334,72752.748345
1789039294.8359,timeline,3,-1,28343,,,,,,,803.0,0.0,804.0,0.121,72752.332578,72752.493652,72752.751815,72752.751815,72752.751829
1789039294.8327,timeline,2,-1,28342,,,,,,,803.0,0.0,804.0,0.123,72752.332994,72752.494248,72752.748567,72752.748567,72752.748584
1789039297.1607,timeline,1,-1,28341,,,,,,,804.0,0.0,805.0,0.079,72752.748683,72755.056245,72755.076641,72755.076641,72755.076658
1789039297.1594,timeline,2,-1,28342,,,,,,,804.0,0.0,805.0,0.099,72752.748973,72755.053836,72755.075292,72755.075292,72755.07531
1789039297.1593,timeline,0,-1,28340,,,,,,,804.0,0.0,805.0,0.119,72752.78247,72755.053876,72755.07521,72755.07521,72755.075233
1789039297.1568,timeline,3,-1,28343,,,,,,,804.0,0.0,805.0,2209.961,72754.962029,72755.05158,72755.07273,72755.07273,72755.072745
1789039297.3422,timeline,3,-1,28343,,,,,,,805.0,0.0,806.0,0.092,72755.073171,72755.237199,72755.258143,72755.258143,72755.258159
1789039297.3427,timeline,2,-1,28342,,,,,,,805.0,0.0,806.0,0.124,72755.075735,72755.237576,72755.258628,72755.258628,72755.258643
1789039297.3396,timeline,0,-1,28340,,,,,,,805.0,0.0,806.0,0.173,72755.075741,72755.235582,72755.25552,72755.25552,72755.255533
1789039297.3438,timeline,1,-1,28341,,,,,,,805.0,0.0,806.0,0.111,72755.076917,72755.239264,72755.259707,72755.259707,72755.259724
1789039300.046,timeline,0,-1,28340,,,,,,,806.0,0.0,807.0,0.115,72755.255896,72757.712333,72757.961902,72757.961902,72757.961915
1789039300.0492,timeline,2,-1,28342,,,,,,,806.0,0.0,807.0,0.093,72755.258996,72757.712973,72757.965155,72757.965155,72757.965168
1789039300.0966,timeline,1,-1,28341,,,,,,,806.0,0.0,807.0,0.09,72755.260064,72757.715943,72758.012535,72758.012535,72758.012552
1789039300.049,timeline,3,-1,28343,,,,,,,806.0,0.0,807.0,2363.611,72757.622005,72757.711492,72757.964934,72757.964934,72757.964949
1789039300.2088,timeline,0,-1,28340,,,,,,,807.0,0.0,808.0,0.125,72757.962315,72758.102409,72758.12475,72758.12475,72758.124767
1789039300.2083,timeline,3,-1,28343,,,,,,,807.0,0.0,808.0,0.103,72757.965483,72758.103163,72758.124198,72758.124198,72758.124214
1789039300.2104,timeline,2,-1,28342,,,,,,,807.0,0.0,808.0,0.124,72757.965654,72758.1035,72758.126322,72758.126322,72758.126339
1789039300.2103,timeline,1,-1,28341,,,,,,,807.0,0.0,808.0,0.139,72758.012883,72758.105305,72758.126186,72758.126186,72758.126201
1789039302.7297,timeline,0,-1,28340,,,,,,,808.0,0.0,809.0,0.147,72758.125094,72760.624771,72760.645642,72760.645642,72760.64566
1789039302.7319,timeline,1,-1,28341,,,,,,,808.0,0.0,809.0,0.093,72758.126575,72760.62756,72760.647762,72760.647762,72760.647779
1789039302.7304,timeline,2,-1,28342,,,,,,,808.0,0.0,809.0,0.111,72758.126741,72760.626236,72760.646265,72760.646265,72760.646279
1789039302.7279,timeline,3,-1,28343,,,,,,,808.0,0.0,809.0,2409.853,72760.534292,72760.623368,72760.643821,72760.643821,72760.643834
1789039303.1381,timeline,3,-1,28343,,,,,,,809.0,0.0,810.0,0.086,72760.64407,72760.807762,72761.054054,72761.054054,72761.054068
1789039303.1498,timeline,0,-1,28340,,,,,,,809.0,0.0,810.0,0.156,72760.646105,72760.807898,72761.065675,72761.065675,72761.065687
1789039303.2027,timeline,2,-1,28342,,,,,,,809.0,0.0,810.0,0.125,72760.6467,72760.809322,72761.11858,72761.11858,72761.118594
1789039303.1864,timeline,1,-1,28341,,,,,,,809.0,0.0,810.0,0.107,72760.648058,72760.815314,72761.102353,72761.102353,72761.102364
1789039305.1461,timeline,0,-1,28340,,,,,,,810.0,0.0,811.0,0.107,72761.066073,72763.04146,72763.062053,72763.062053,72763.062068
1789039305.1531,timeline,1,-1,28341,,,,,,,810.0,0.0,811.0,0.068,72761.102673,72763.047077,72763.068992,72763.068992,72763.069009
1789039305.1476,timeline,2,-1,28342,,,,,,,810.0,0.0,811.0,0.081,72761.118953,72763.04319,72763.063489,72763.063489,72763.063505
1789039305.147,timeline,3,-1,28343,,,,,,,810.0,0.0,811.0,1896.335,72762.950637,72763.041844,72763.062872,72763.062872,72763.062896
1789039305.3544,timeline,0,-1,28340,,,,,,,811.0,0.0,812.0,0.136,72763.062363,72763.250062,72763.270278,72763.270278,72763.270291
1789039305.3541,timeline,3,-1,28343,,,,,,,811.0,0.0,812.0,0.152,72763.063393,72763.250035,72763.270022,72763.270022,72763.270038
1789039305.3595,timeline,2,-1,28342,,,,,,,811.0,0.0,812.0,0.116,72763.063785,72763.25612,72763.275435,72763.275435,72763.275449
1789039305.356,timeline,1,-1,28341,,,,,,,811.0,0.0,812.0,0.116,72763.069286,72763.251835,72763.271927,72763.271927,72763.271941
1789039307.5571,timeline,0,-1,28340,,,,,,,812.0,0.0,813.0,0.109,72763.270634,72765.22415,72765.473,72765.473,72765.473012
1789039307.5551,timeline,1,-1,28341,,,,,,,812.0,0.0,813.0,0.091,72763.272282,72765.22605,72765.470971,72765.470971,72765.470984
1789039307.592,timeline,2,-1,28342,,,,,,,812.0,0.0,813.0,0.089,72763.275782,72765.226438,72765.507934,72765.507934,72765.507947
1789039307.5783,timeline,3,-1,28343,,,,,,,812.0,0.0,813.0,1863.722,72765.133997,72765.224063,72765.49419,72765.49419,72765.494203
1789039307.7036,timeline,1,-1,28341,,,,,,,813.0,0.0,814.0,0.096,72765.471379,72765.599495,72765.619465,72765.619465,72765.619482
1789039307.7012,timeline,0,-1,28340,,,,,,,813.0,0.0,814.0,0.118,72765.473403,72765.597114,72765.617133,72765.617133,72765.617145
1789039307.7016,timeline,3,-1,28343,,,,,,,813.0,0.0,814.0,0.081,72765.494543,72765.597225,72765.61754,72765.61754,72765.617553
1789039307.703,timeline,2,-1,28342,,,,,,,813.0,0.0,814.0,0.115,72765.508377,72765.598576,72765.618926,72765.618926,72765.618936
1789039309.511,timeline,0,-1,28340,,,,,,,814.0,0.0,815.0,0.118,72765.617513,72767.406178,72767.426898,72767.426898,72767.426917
1789039309.5395,timeline,2,-1,28342,,,,,,,814.0,0.0,815.0,0.097,72765.619274,72767.40667,72767.455395,72767.455395,72767.455414
1789039309.5133,timeline,1,-1,28341,,,,,,,814.0,0.0,815.0,0.1,72765.619828,72767.408682,72767.42919,72767.42919,72767.429209
1789039309.5106,timeline,3,-1,28343,,,,,,,814.0,0.0,815.0,1696.568,72767.314344,72767.404495,72767.426501,72767.426501,72767.42652
1789039309.9332,timeline,3,-1,28343,,,,,,,815.0,0.0,816.0,0.11,72767.426874,72767.594054,72767.849114,72767.849114,72767.849125
1789039309.9225,timeline,0,-1,28340,,,,,,,815.0,0.0,816.0,0.133,72767.42731,72767.591882,72767.838408,72767.838408,72767.838419
1789039309.9255,timeline,1,-1,28341,,,,,,,815.0,0.0,816.0,0.111,72767.429596,72767.59688,72767.841379,72767.841379,72767.841392
1789039309.9289,timeline,2,-1,28342,,,,,,,815.0,0.0,816.0,0.124,72767.455835,72767.593453,72767.844848,72767.844848,72767.844862
1789039311.6199,timeline,0,-1,28340,,,,,,,816.0,0.0,817.0,0.1,72767.838658,72769.515234,72769.535852,72769.535852,72769.535867
1789039311.6233,timeline,1,-1,28341,,,,,,,816.0,0.0,817.0,0.076,72767.841624,72769.518996,72769.539204,72769.539204,72769.539219
1789039311.622,timeline,2,-1,28342,,,,,,,816.0,0.0,817.0,0.091,72767.845113,72769.517653,72769.53789,72769.53789,72769.537909
1789039311.6201,timeline,3,-1,28343,,,,,,,816.0,0.0,817.0,1575.816,72769.425193,72769.515179,72769.535992,72769.535992,72769.536025
1789039311.8028,timeline,0,-1,28340,,,,,,,817.0,0.0,818.0,0.142,72769.536263,72769.698454,72769.718716,72769.718716,72769.718728
1789039311.8015,timeline,3,-1,28343,,,,,,,817.0,0.0,818.0,0.09,72769.536353,72769.697317,72769.717364,72769.717364,72769.717377
1789039311.8015,timeline,2,-1,28342,,,,,,,817.0,0.0,818.0,0.141,72769.538405,72769.697421,72769.717366,72769.717366,72769.717378
1789039311.8039,timeline,1,-1,28341,,,,,,,817.0,0.0,818.0,0.11,72769.539613,72769.700164,72769.719834,72769.719834,72769.719847
1789039314.2634,timeline,2,-1,28342,,,,,,,818.0,0.0,819.0,0.116,72769.717747,72771.916159,72772.179275,72772.179275,72772.179291
1789039314.2499,timeline,0,-1,28340,,,,,,,818.0,0.0,819.0,0.115,72769.719077,72771.914777,72772.165773,72772.165773,72772.165784
1789039314.2536,timeline,1,-1,28341,,,,,,,818.0,0.0,819.0,0.081,72769.720299,72771.917773,72772.169536,72772.169536,72772.169548
1789039314.2671,timeline,3,-1,28343,,,,,,,818.0,0.0,819.0,2107.643,72771.825276,72771.916091,72772.183025,72772.183025,72772.183036
1789039314.4046,timeline,0,-1,28340,,,,,,,819.0,0.0,820.0,0.113,72772.166153,72772.300475,72772.320558,72772.320558,72772.320577
1789039314.3832,timeline,1,-1,28341,,,,,,,819.0,0.0,820.0,0.089,72772.169979,72772.278619,72772.299146,72772.299146,72772.29916
1789039314.3775,timeline,2,-1,28342,,,,,,,819.0,0.0,820.0,0.1,72772.179673,72772.273518,72772.293397,72772.293397,72772.293414
1789039314.3775,timeline,3,-1,28343,,,,,,,819.0,0.0,820.0,0.077,72772.18343,72772.272912,72772.293408,72772.293408,72772.293424
1789039316.8405,timeline,2,-1,28342,,,,,,,820.0,0.0,821.0,0.099,72772.293785,72774.659957,72774.75013,72774.75013,72774.756459
1789039316.8406,timeline,1,-1,28341,,,,,,,820.0,0.0,821.0,0.099,72772.299489,72774.659794,72774.750197,72774.750197,72774.756554
1789039316.8445,timeline,0,-1,28340,,,,,,,820.0,0.0,821.0,0.124,72772.320956,72774.658215,72774.750142,72774.750142,72774.760391
1789039316.8405,timeline,3,-1,28343,,,,,,,820.0,0.0,821.0,2273.118,72774.566773,72774.657016,72774.750132,72774.750132,72774.756459
1789039317.1886,timeline,3,-1,28343,,,,,,,821.0,0.0,822.0,0.095,72774.756697,72774.849315,72775.104501,72775.104501,72775.104515
1789039317.1771,timeline,2,-1,28342,,,,,,,821.0,0.0,822.0,0.112,72774.756713,72774.849308,72775.093013,72775.093013,72775.093029
1789039317.1915,timeline,1,-1,28341,,,,,,,821.0,0.0,822.0,0.169,72774.756878,72774.852478,72775.107414,72775.107414,72775.107426
1789039317.2063,timeline,0,-1,28340,,,,,,,821.0,0.0,822.0,0.143,72774.760668,72774.847613,72775.122244,72775.122244,72775.122255
1789039319.1075,timeline,2,-1,28342,,,,,,,822.0,0.0,823.0,0.085,72775.093406,72777.003102,72777.023415,72777.023415,72777.023434
1789039319.1038,timeline,1,-1,28341,,,,,,,822.0,0.0,823.0,0.082,72775.10776,72776.999136,72777.019737,72777.019737,72777.019754
1789039319.1016,timeline,0,-1,28340,,,,,,,822.0,0.0,823.0,0.104,72775.122628,72776.997283,72777.017505,72777.017505,72777.017519
1789039319.1019,timeline,3,-1,28343,,,,,,,822.0,0.0,823.0,1778.722,72776.883502,72776.997167,72777.017783,72777.017783,72777.017799
1789039319.2831,timeline,0,-1,28340,,,,,,,823.0,0.0,824.0,0.134,72777.017907,72777.179363,72777.199051,72777.199051,72777.199063
1789039319.2832,timeline,3,-1,28343,,,,,,,823.0,0.0,824.0,0.089,72777.018279,72777.17913,72777.199078,72777.199078,72777.19909
1789039319.2854,timeline,1,-1,28341,,,,,,,823.0,0.0,824.0,0.105,72777.020333,72777.181357,72777.201317,72777.201317,72777.201333
1789039319.2848,timeline,2,-1,28342,,,,,,,823.0,0.0,824.0,0.13,72777.023746,72777.179682,72777.200705,72777.200705,72777.200716
1789039321.2579,timeline,0,-1,28340,,,,,,,824.0,0.0,825.0,0.116,72777.199311,72778.921936,72779.173805,72779.173805,72779.173818
1789039321.2543,timeline,2,-1,28342,,,,,,,824.0,0.0,825.0,0.094,72777.201046,72778.923517,72779.170165,72779.170165,72779.170182
1789039321.2559,timeline,1,-1,28341,,,,,,,824.0,0.0,825.0,0.099,72777.20166,72778.924672,72779.171775,72779.171775,72779.17179
1789039321.2549,timeline,3,-1,28343,,,,,,,824.0,0.0,825.0,1634.189,72778.833478,72778.922861,72779.17077,72779.17077,72779.170781
1789039321.3674,timeline,2,-1,28342,,,,,,,825.0,0.0,826.0,0.132,72779.170698,72779.263059,72779.283269,72779.283269,72779.283281
1789039321.3674,timeline,3,-1,28343,,,,,,,825.0,0.0,826.0,0.088,72779.171091,72779.263279,72779.283269,72779.283269,72779.283281
1789039321.372,timeline,1,-1,28341,,,,,,,825.0,0.0,826.0,0.113,72779.172332,72779.267777,72779.287938,72779.287938,72779.287954
1789039321.3677,timeline,0,-1,28340,,,,,,,825.0,0.0,826.0,0.129,72779.174243,72779.263164,72779.283577,72779.283577,72779.283589
1789039323.5368,timeline,2,-1,28342,,,,,,,826.0,0.0,827.0,0.09,72779.283607,72781.432625,72781.452755,72781.452755,72781.45277
1789039323.5389,timeline,0,-1,28340,,,,,,,826.0,0.0,827.0,0.122,72779.283946,72781.431542,72781.454792,72781.454792,72781.454815
1789039323.5396,timeline,1,-1,28341,,,,,,,826.0,0.0,827.0,0.11,72779.288314,72781.434115,72781.455492,72781.455492,72781.455511
1789039323.5358,timeline,3,-1,28343,,,,,,,826.0,0.0,827.0,2057.339,72781.340814,72781.431171,72781.451663,72781.451663,72781.451677
1789039323.9539,timeline,3,-1,28343,,,,,,,827.0,0.0,828.0,0.091,72781.45198,72781.614061,72781.869841,72781.869841,72781.869852
1789039323.9461,timeline,2,-1,28342,,,,,,,827.0,0.0,828.0,0.116,72781.453163,72781.614641,72781.861996,72781.861996,72781.862009
1789039323.9512,timeline,0,-1,28340,,,,,,,827.0,0.0,828.0,0.148,72781.455307,72781.616976,72781.867099,72781.867099,72781.867116
1789039323.9515,timeline,1,-1,28341,,,,,,,827.0,0.0,828.0,0.114,72781.455936,72781.618195,72781.867411,72781.867411,72781.867424
1789039325.8073,timeline,2,-1,28342,,,,,,,828.0,0.0,829.0,0.085,72781.862382,72783.703038,72783.723189,72783.723189,72783.723203
1789039325.8108,timeline,0,-1,28340,,,,,,,828.0,0.0,829.0,0.145,72781.867577,72783.702963,72783.726733,72783.726733,72783.726757
1789039325.8082,timeline,1,-1,28341,,,,,,,828.0,0.0,829.0,0.09,72781.867764,72783.703833,72783.724128,72783.724128,72783.724143
1789039325.8065,timeline,3,-1,28343,,,,,,,828.0,0.0,829.0,1740.867,72783.610955,72783.701819,72783.722415,72783.722415,72783.72243
1789039325.9889,timeline,3,-1,28343,,,,,,,829.0,0.0,830.0,0.092,72783.722753,72783.884814,72783.904777,72783.904777,72783.90479
1789039325.9891,timeline,2,-1,28342,,,,,,,829.0,0.0,830.0,0.118,72783.723587,72783.885274,72783.905027,72783.905027,72783.905039
1789039325.9968,timeline,1,-1,28341,,,,,,,829.0,0.0,830.0,0.105,72783.72458,72783.889411,72783.912661,72783.912661,72783.91268
1789039325.99,timeline,0,-1,28340,,,,,,,829.0,0.0,830.0,0.158,72783.727232,72783.885619,72783.90587,72783.90587,72783.905886
1789039328.6578,timeline,2,-1,28342,,,,,,,830.0,0.0,831.0,0.093,72783.9054,72786.326452,72786.573724,72786.573724,72786.573737
1789039328.7161,timeline,0,-1,28340,,,,,,,830.0,0.0,831.0,0.134,72783.90627,72786.328033,72786.631981,72786.631981,72786.631998
1789039328.6583,timeline,1,-1,28341,,,,,,,830.0,0.0,831.0,0.114,72783.913081,72786.327763,72786.574232,72786.574232,72786.574245
1789039328.655,timeline,3,-1,28343,,,,,,,830.0,0.0,831.0,2330.343,72786.235361,72786.325024,72786.570934,72786.570934,72786.570945
1789039328.8281,timeline,3,-1,28343,,,,,,,831.0,0.0,832.0,0.073,72786.57127,72786.72356,72786.743993,72786.743993,72786.744026
1789039328.8263,timeline,2,-1,28342,,,,,,,831.0,0.0,832.0,0.1,72786.573989,72786.721687,72786.74218,72786.74218,72786.742201
1789039328.8298,timeline,1,-1,28341,,,,,,,831.0,0.0,832.0,0.096,72786.574501,72786.724335,72786.745697,72786.745697,72786.745714
1789039328.8252,timeline,0,-1,28340,,,,,,,831.0,0.0,832.0,0.154,72786.632366,72786.720794,72786.741142,72786.741142,72786.74116
1789039330.8917,timeline,0,-1,28340,,,,,,,832.0,0.0,833.0,0.122,72786.741585,72788.751755,72788.807636,72788.807636,72788.80766
1789039330.856,timeline,2,-1,28342,,,,,,,832.0,0.0,833.0,0.102,72786.74261,72788.75127,72788.771942,72788.771942,72788.771959
1789039330.8633,timeline,1,-1,28341,,,,,,,832.0,0.0,833.0,0.12,72786.746119,72788.758938,72788.779167,72788.779167,72788.779186
1789039330.856,timeline,3,-1,28343,,,,,,,832.0,0.0,833.0,1905.483,72788.649742,72788.751111,72788.771942,72788.771942,72788.771959
1789039331.3292,timeline,3,-1,28343,,,,,,,833.0,0.0,834.0,0.098,72788.772246,72788.951605,72789.245162,72789.245162,72789.245174
1789039331.3116,timeline,2,-1,28342,,,,,,,833.0,0.0,834.0,0.117,72788.772252,72788.951835,72789.227511,72789.227511,72789.22753
1789039331.3,timeline,1,-1,28341,,,,,,,833.0,0.0,834.0,0.104,72788.779566,72788.959782,72789.215935,72789.215935,72789.215947
1789039331.3304,timeline,0,-1,28340,,,,,,,833.0,0.0,834.0,0.15,72788.808407,72788.951877,72789.246318,72789.246318,72789.246328
1789039333.6531,timeline,1,-1,28341,,,,,,,834.0,0.0,835.0,0.089,72789.216306,72791.548672,72791.569053,72791.569053,72791.569071
1789039333.6525,timeline,2,-1,28342,,,,,,,834.0,0.0,835.0,0.09,72789.227923,72791.547538,72791.568454,72791.568454,72791.568473
1789039333.6517,timeline,0,-1,28340,,,,,,,834.0,0.0,835.0,0.106,72789.24671,72791.547149,72791.567637,72791.567637,72791.567655
1789039333.6522,timeline,3,-1,28343,,,,,,,834.0,0.0,835.0,2210.848,72791.456289,72791.546821,72791.568135,72791.568135,72791.56815
1789039333.8325,timeline,0,-1,28340,,,,,,,835.0,0.0,836.0,0.142,72791.568075,72791.728591,72791.748399,72791.748399,72791.748411
1789039333.8327,timeline,3,-1,28343,,,,,,,835.0,0.0,836.0,0.092,72791.568469,72791.728526,72791.748588,72791.748588,72791.748598
1789039333.8327,timeline,2,-1,28342,,,,,,,835.0,0.0,836.0,0.157,72791.569002,72791.728808,72791.748582,72791.748582,72791.748595
1789039333.8338,timeline,1,-1,28341,,,,,,,835.0,0.0,836.0,0.106,72791.569471,72791.730131,72791.749676,72791.749676,72791.749688
1789039336.1674,timeline,0,-1,28340,,,,,,,836.0,0.0,837.0,0.113,72791.748771,72793.80203,72794.083335,72794.083335,72794.083348
1789039336.1921,timeline,2,-1,28342,,,,,,,836.0,0.0,837.0,0.088,72791.749013,72793.802543,72794.107972,72794.107972,72794.107985
1789039336.1442,timeline,1,-1,28341,,,,,,,836.0,0.0,837.0,0.088,72791.749983,72793.806859,72794.060091,72794.060091,72794.060102
1789039336.1495,timeline,3,-1,28343,,,,,,,836.0,0.0,837.0,1962.517,72793.711347,72793.803291,72794.06543,72794.06543,72794.065448
1789039336.3237,timeline,1,-1,28341,,,,,,,837.0,0.0,838.0,0.098,72794.06036,72794.219048,72794.239632,72794.239632,72794.239647
1789039336.3214,timeline,3,-1,28343,,,,,,,837.0,0.0,838.0,0.103,72794.065938,72794.216951,72794.237345,72794.237345,72794.237359
1789039336.3269,timeline,0,-1,28340,,,,,,,837.0,0.0,838.0,0.121,72794.083779,72794.222931,72794.242863,72794.242863,72794.242875
1789039336.3214,timeline,2,-1,28342,,,,,,,837.0,0.0,838.0,0.106,72794.108253,72794.217217,72794.237346,72794.237346,72794.237359
1789039338.1552,timeline,2,-1,28342,,,,,,,838.0,0.0,839.0,0.095,72794.237712,72796.050636,72796.071091,72796.071091,72796.071107
1789039338.1572,timeline,1,-1,28341,,,,,,,838.0,0.0,839.0,0.105,72794.240052,72796.052572,72796.073067,72796.073067,72796.073088
