rank,step,n_docs,total_tokens,packed_tokens,collate_ms,sample_sum_ms,sample_max_ms,sample_mean_tok,load_ms,docs_tl,bucket
3,131,7,3485.0,3485.0,45.664,2313.393,480.214,497.85714285714283,2681.495,8,7
3,132,7,3969.0,3969.0,148.268,2547.757,521.88,567.0,0.088,7,7
3,133,8,4092.0,4092.0,50.421,2879.383,469.436,511.5,2059.432,5,8+
3,134,6,3978.0,3978.0,32.913,2336.126,559.282,663.0,0.122,7,6
3,135,5,4063.0,4063.0,56.82,2462.497,898.728,812.6,1946.742,6,5
3,136,6,4069.0,4069.0,60.508,2779.689,770.776,678.1666666666666,0.133,6,6
3,137,6,4030.0,4030.0,45.645,2399.715,472.738,671.6666666666666,1648.225,5,6
3,138,5,4002.0,4002.0,91.893,2027.413,493.367,800.4,0.078,6,5
3,139,5,3896.0,3896.0,41.181,1845.8000000000002,522.669,779.2,2362.826,7,5
3,140,5,3829.0,3829.0,85.572,2448.945,672.855,765.8,0.15,5,5
3,141,7,3960.0,3960.0,64.649,2710.149,518.953,565.7142857142857,2112.616,7,7
3,142,6,3998.0,3998.0,71.349,2609.693,667.533,666.3333333333334,0.099,5,6
3,143,7,4043.0,4043.0,54.991,2650.4289999999996,596.728,577.5714285714286,2520.459,7,7
3,144,5,4001.0,4001.0,351.934,1925.167,568.406,800.2,0.088,6,5
3,145,4,3764.0,3764.0,49.082,1856.676,709.105,941.0,2227.032,7,4
3,146,7,4005.0,4005.0,45.041,2655.006,510.133,572.1428571428571,0.113,5,7
3,147,5,3821.0,3821.0,62.306,2314.9139999999998,836.239,764.2,1724.199,5,5
3,148,7,3921.0,3921.0,55.468,2753.8239999999996,576.69,560.1428571428571,0.093,4,7
3,149,4,3560.0,3560.0,44.128,1713.842,569.72,890.0,2771.54,8,4
3,150,5,4026.0,4026.0,39.877,2180.667,524.834,805.2,0.103,5,5
3,151,5,3880.0,3880.0,92.895,2197.473,528.782,776.0,1808.106,6,5
3,152,8,3966.0,3966.0,51.106,3006.185,634.25,495.75,0.108,4,8+
3,153,7,3733.0,3733.0,81.245,2591.481,491.147,533.2857142857143,2561.873,8,7
3,154,6,3645.0,3645.0,35.837,2240.094,576.391,607.5,0.102,5,6
3,155,7,3941.0,3941.0,90.957,2917.0789999999997,604.155,563.0,2234.711,6,7
3,156,8,3973.0,3973.0,48.027,2976.349,556.983,496.625,0.132,7,8+
3,157,5,3942.0,3942.0,66.454,2280.5460000000003,588.234,788.4,1938.744,6,5
3,158,6,4059.0,4059.0,62.334,2428.386,604.582,676.5,0.14,7,6
3,159,7,3957.0,3957.0,122.289,2597.1470000000004,579.601,565.2857142857143,1266.417,4,7
3,160,6,4033.0,4033.0,25.711,2410.999,505.982,672.1666666666666,0.16,5,6
3,161,5,3424.0,3424.0,40.967,2116.347,546.08,684.8,2020.797,6,5
3,162,4,3744.0,3744.0,49.312,1721.547,491.196,936.0,0.112,7,4
3,163,6,4056.0,4056.0,53.776,2427.071,572.71,676.0,2153.022,6,6
3,164,6,3853.0,3853.0,58.207,2278.9640000000004,455.141,642.1666666666666,0.116,5,6
3,165,8,3968.0,3968.0,35.899,3137.121,538.791,496.0,2048.286,6,8+
3,166,6,3910.0,3910.0,53.343,2551.4610000000002,508.371,651.6666666666666,0.114,6,6
3,167,7,3849.0,3849.0,51.146,2556.3869999999997,537.595,549.8571428571429,2475.942,7,7
3,168,6,3997.0,3997.0,53.67,2501.466,563.899,666.1666666666666,0.086,8,6
3,169,6,3512.0,3512.0,81.192,2473.0119999999997,553.853,585.3333333333334,2258.622,6,6
3,170,7,3863.0,3863.0,24.331,2695.7479999999996,492.397,551.8571428571429,0.119,7,7
3,171,7,4081.0,4081.0,52.212,2675.669,546.303,583.0,2179.575,7,7
3,172,6,3943.0,3943.0,51.917,2672.9080000000004,669.088,657.1666666666666,0.11,6,6
3,173,6,3900.0,3900.0,36.773,2274.7729999999997,521.251,650.0,2182.157,6,6
3,174,7,3911.0,3911.0,27.874,2646.9840000000004,720.015,558.7142857142857,0.092,7,7
3,175,6,3868.0,3868.0,49.18,2639.208,618.554,644.6666666666666,2038.301,7,6
3,176,6,3831.0,3831.0,49.915,2388.7419999999997,511.467,638.5,0.114,6,6
3,177,5,3328.0,3328.0,50.592,2064.98,660.722,665.6,1956.674,5,5
3,178,7,4058.0,4058.0,36.444,2456.4249999999997,632.967,579.7142857142857,0.127,6,7
3,179,6,3916.0,3916.0,29.262,2360.106,486.239,652.6666666666666,2346.786,6,6
3,180,5,4047.0,4047.0,51.438,2425.886,665.409,809.4,0.076,5,5
3,181,6,3958.0,3958.0,101.892,2504.605,617.679,659.6666666666666,1980.257,6,6
3,182,6,3936.0,3936.0,39.237,2543.0629999999996,591.487,656.0,0.128,6,6
3,183,5,3945.0,3945.0,35.341,2174.577,522.201,789.0,2442.446,8,5
3,184,6,4018.0,4018.0,75.449,2484.855,582.659,669.6666666666666,0.155,6,6
3,185,7,3933.0,3933.0,61.081,2733.185,506.533,561.8571428571429,2435.272,7,7
3,186,8,3751.0,3751.0,51.489,2881.567,483.096,468.875,0.073,5,8+
3,187,6,3782.0,3782.0,37.019,2600.913,692.46,630.3333333333334,2146.655,6,6
3,188,7,3658.0,3658.0,56.611,2704.5350000000003,703.637,522.5714285714286,0.11,7,7
3,189,6,3912.0,3912.0,51.375,2284.112,523.028,652.0,2208.449,6,6
3,190,6,4012.0,4012.0,49.228,2551.885,697.626,668.6666666666666,0.105,6,6
3,191,6,3810.0,3810.0,34.976,2413.217,635.246,635.0,2728.026,7,6
3,192,6,3989.0,3989.0,55.591,2664.371,730.144,664.8333333333334,0.107,6,6
3,193,7,4067.0,4067.0,52.652,2783.357,550.617,581.0,2183.681,7,7
3,194,7,3965.0,3965.0,50.9,2889.7030000000004,644.145,566.4285714285714,0.149,6,7
3,195,6,4056.0,4056.0,38.328,2512.3849999999998,695.911,676.0,1988.791,6,6
3,196,7,3985.0,3985.0,24.87,2617.1850000000004,554.591,569.2857142857143,0.141,7,7
3,197,7,3772.0,3772.0,49.091,3202.4069999999997,574.16,538.8571428571429,2500.179,7,7
3,198,6,3998.0,3998.0,48.015,2449.391,614.47,666.3333333333334,0.096,6,6
3,199,4,3840.0,3840.0,52.112,2396.962,735.424,960.0,1873.346,6,4
3,200,7,3831.0,3831.0,26.437,2751.54,614.849,547.2857142857143,0.116,7,7
3,201,7,4054.0,4054.0,57.033,2961.7120000000004,646.781,579.1428571428571,1271.677,4,7
3,202,6,3851.0,3851.0,55.314,2273.648,534.524,641.8333333333334,0.123,4,6
3,203,5,3702.0,3702.0,40.035,2326.8140000000003,663.735,740.4,2428.63,7,5
3,204,4,3665.0,3665.0,46.037,1788.1080000000002,601.81,916.25,0.157,7,4
3,205,7,4001.0,4001.0,55.599,2862.02,630.034,571.5714285714286,1733.105,5,7
3,206,7,4096.0,4096.0,71.901,2589.3309999999997,511.043,585.1428571428571,0.112,5,7
3,207,5,3996.0,3996.0,41.232,2109.761,561.045,799.2,2000.643,6,5
3,208,5,3864.0,3864.0,23.175,2164.848,498.941,772.8,0.146,7,5
3,209,7,3932.0,3932.0,51.981,2689.475,493.855,561.7142857142857,1969.97,6,7
3,210,6,3990.0,3990.0,27.266,2471.296,582.777,665.0,0.102,5,6
3,211,4,3777.0,3777.0,39.967,1983.832,712.059,944.25,2388.951,6,4
3,212,6,4013.0,4013.0,52.176,2170.743,628.866,668.8333333333334,0.106,7,6
3,213,5,3117.0,3117.0,35.43,2055.723,441.706,623.4,1315.889,5,5
3,214,6,3911.0,3911.0,37.975,2820.1100000000006,725.237,651.8333333333334,0.116,4,6
3,215,6,4044.0,4044.0,57.345,2393.3520000000003,529.167,674.0,1589.595,4,6
3,216,5,3344.0,3344.0,52.018,1817.9950000000001,430.403,668.8,0.092,5,5
3,217,5,4011.0,4011.0,45.692,2185.527,517.545,802.2,1877.214,6,5
3,218,4,3845.0,3845.0,63.279,1775.372,586.667,961.25,0.104,6,4
3,219,6,3756.0,3756.0,53.545,2229.047,457.05,626.0,1897.525,5,6
3,220,7,3955.0,3955.0,54.288,2718.5769999999998,551.478,565.0,0.114,5,7
3,221,5,3975.0,3975.0,54.578,2409.574,597.96,795.0,2084.824,6,5
3,222,6,3865.0,3865.0,32.794,2369.4349999999995,615.496,644.1666666666666,0.101,7,6
3,223,6,3571.0,3571.0,26.139,2435.581,460.814,595.1666666666666,2249.311,7,6
3,224,7,3952.0,3952.0,50.041,2398.978,488.324,564.5714285714286,0.121,6,7
3,225,7,3787.0,3787.0,56.5,2661.421,601.855,541.0,1900.484,5,7
3,226,7,4073.0,4073.0,41.339,2938.601,614.796,581.8571428571429,0.105,7,7
3,227,5,3871.0,3871.0,38.517,2448.634,589.05,774.2,2315.056,6,5
3,228,7,4067.0,4067.0,51.439,2797.6,465.107,581.0,0.085,7,7
3,229,6,3926.0,3926.0,49.999,2523.919,565.779,654.3333333333334,1788.297,6,6
3,230,5,3353.0,3353.0,75.7,2005.013,451.163,670.6,0.126,7,5
3,231,6,3838.0,3838.0,32.903,2243.809,530.585,639.6666666666666,1424.22,5,6
3,232,5,4008.0,4008.0,53.599,2251.0049999999997,550.848,801.6,0.136,5,5
3,233,5,3991.0,3991.0,85.102,1955.148,487.515,798.2,1605.574,4,5
3,234,6,3857.0,3857.0,31.945,2477.281,546.509,642.8333333333334,0.098,5,6
3,235,4,3910.0,3910.0,39.351,1849.007,590.576,977.5,1973.936,6,4
3,236,6,3947.0,3947.0,52.963,2057.527,471.144,657.8333333333334,0.14,6,6
3,237,6,4040.0,4040.0,32.235,2389.7259999999997,551.14,673.3333333333334,2183.89,7,6
3,238,5,3826.0,3826.0,33.701,2216.6240000000003,583.822,765.2,0.118,6,5
3,239,7,3799.0,3799.0,77.489,2612.29,507.185,542.7142857142857,2914.251,9,7
3,240,5,3727.0,3727.0,52.262,1856.3330000000003,524.331,745.4,0.108,5,5
3,241,7,3966.0,3966.0,36.421,2251.7030000000004,426.528,566.5714285714286,1500.354,5,7
3,242,9,4009.0,4009.0,70.18,3104.327,431.049,445.44444444444446,0.098,5,8+
3,243,5,4009.0,4009.0,51.573,1974.605,493.627,801.8,2193.944,7,5
3,244,5,3977.0,3977.0,51.314,2004.8380000000002,467.467,795.4,0.118,7,5
3,245,6,3896.0,3896.0,27.763,2417.4039999999995,479.667,649.3333333333334,1998.965,5,6
3,246,7,4046.0,4046.0,93.652,2640.4570000000003,538.955,578.0,0.226,5,7
3,247,6,3937.0,3937.0,49.453,2533.015,608.373,656.1666666666666,1739.558,4,6
3,248,5,3989.0,3989.0,72.595,2193.942,552.299,797.8,0.2,6,5
3,249,5,3985.0,3985.0,25.95,2235.132,594.147,797.0,2023.085,6,5
3,250,4,3904.0,3904.0,76.157,2207.257,696.182,976.0,0.117,6,4
3,251,5,3564.0,3564.0,46.317,2066.7769999999996,580.828,712.8,1831.753,6,5
3,252,6,3905.0,3905.0,60.639,2450.8099999999995,580.761,650.8333333333334,0.082,5,6
3,253,7,4082.0,4082.0,46.753,2685.026,461.718,583.1428571428571,2200.074,7,7
3,254,6,3909.0,3909.0,51.504,2071.4970000000003,425.018,651.5,0.166,5,6
3,255,4,3401.0,3401.0,54.005,1808.7020000000002,501.052,850.25,1307.499,4,4
3,256,7,3992.0,3992.0,53.427,2606.453,507.832,570.2857142857143,0.107,7,7
3,257,8,3720.0,3720.0,40.503,2873.84,529.714,465.0,2321.935,6,8+
3,258,4,4051.0,4051.0,51.802,1697.024,611.516,1012.75,0.099,4,4
3,259,6,3933.0,3933.0,48.57,2510.7360000000003,484.087,655.5,1774.592,5,6
3,260,6,3812.0,3812.0,62.392,2497.799,550.006,635.3333333333334,0.109,8,6
3,261,5,3739.0,3739.0,79.862,2181.535,624.92,747.8,2081.587,6,5
3,262,7,3991.0,3991.0,38.227,3200.256,655.158,570.1428571428571,0.152,6,7
3,263,6,3856.0,3856.0,26.783,2619.888,630.405,642.6666666666666,2670.558,8,6
3,264,7,3989.0,3989.0,51.284,3128.3500000000004,545.681,569.8571428571429,0.234,7,7
3,265,8,4023.0,4023.0,43.202,2906.758,624.887,502.875,1580.719,5,8+
3,266,6,3832.0,3832.0,31.67,2344.524,528.147,638.6666666666666,0.096,7,6
3,267,5,3663.0,3663.0,27.603,2053.693,497.706,732.6,2402.528,7,5
3,268,5,3664.0,3664.0,55.362,2104.7030000000004,459.208,732.8,0.13,6,5
3,269,7,4022.0,4022.0,57.41,2903.24,504.214,574.5714285714286,1772.767,5,7
3,270,5,3918.0,3918.0,61.394,2273.2989999999995,567.824,783.6,0.16,5,5
3,271,5,3940.0,3940.0,49.467,1991.0379999999998,642.258,788.0,1969.443,6,5
3,272,6,3820.0,3820.0,48.946,2751.591,768.349,636.6666666666666,0.107,5,6
3,273,6,4042.0,4042.0,55.488,2435.213,487.081,673.6666666666666,2208.103,7,6
3,274,6,3873.0,3873.0,41.675,2567.636,473.6,645.5,0.15,6,6
3,275,7,3735.0,3735.0,40.045,2666.117,564.167,533.5714285714286,2149.281,5,7
3,276,6,3901.0,3901.0,55.584,2371.982,584.95,650.1666666666666,0.085,6,6
3,277,5,3986.0,3986.0,27.201,2460.732,745.365,797.2,1778.7,5,5
3,278,4,3784.0,3784.0,47.193,1803.5159999999998,674.363,946.0,0.093,6,4
3,279,5,3835.0,3835.0,56.92,2234.911,554.117,767.0,1809.425,6,5
3,280,6,3810.0,3810.0,26.969,2476.99,656.089,635.0,0.106,4,6
3,281,6,3853.0,3853.0,62.973,2208.099,569.638,642.1666666666666,2423.176,7,6
3,282,4,4076.0,4076.0,25.083,2130.8999999999996,778.704,1019.0,0.353,6,4
3,283,7,3922.0,3922.0,57.566,2724.3450000000003,523.86,560.2857142857143,1862.245,6,7
3,284,7,3968.0,3968.0,49.527,2615.554,535.322,566.8571428571429,0.113,4,7
3,285,4,3728.0,3728.0,37.243,1808.0839999999998,623.35,932.0,1933.836,7,4
3,286,6,3852.0,3852.0,44.122,2299.516,603.75,642.0,0.108,7,6
3,287,4,3903.0,3903.0,51.007,2036.446,718.254,975.75,2250.699,6,4
3,288,7,3619.0,3619.0,47.712,2420.549,530.538,517.0,0.079,4,7
3,289,4,3748.0,3748.0,34.984,1812.481,493.867,937.0,2440.718,6,4
3,290,6,3501.0,3501.0,23.183,2500.961,534.479,583.5,0.116,4,6
3,291,6,3842.0,3842.0,49.56,2537.3089999999997,590.269,640.3333333333334,1743.865,6,6
3,292,6,3886.0,3886.0,41.094,2852.289,838.53,647.6666666666666,0.114,4,6
3,293,4,3881.0,3881.0,52.7,1746.5120000000002,710.568,970.25,2451.243,7,4
3,294,6,3436.0,3436.0,45.75,2207.6710000000003,472.421,572.6666666666666,0.142,6,6
3,295,7,4094.0,4094.0,55.219,2827.4809999999998,517.113,584.8571428571429,2376.403,6,7
3,296,7,4031.0,4031.0,87.792,2596.141,574.564,575.8571428571429,0.122,4,7
3,297,7,3900.0,3900.0,51.863,2425.8170000000005,472.916,557.1428571428571,1504.761,5,7
3,298,6,3890.0,3890.0,54.609,2769.326,866.459,648.3333333333334,0.129,7,6
3,299,7,3880.0,3880.0,27.428,2976.897,734.21,554.2857142857143,2118.897,5,7
3,300,5,3827.0,3827.0,50.488,1991.722,543.604,765.4,0.083,7,5
3,301,6,3967.0,3967.0,60.466,2631.462,562.307,661.1666666666666,1752.096,5,6
3,302,5,3721.0,3721.0,33.661,2331.942,675.288,744.2,0.116,7,5
3,303,6,3815.0,3815.0,68.17,2518.4559999999997,553.018,635.8333333333334,1849.165,5,6
3,304,5,3661.0,3661.0,53.948,2249.527,524.057,732.2,0.131,6,5
3,305,5,4008.0,4008.0,49.435,2252.259,799.64,801.6,1550.194,3,5
3,306,7,3931.0,3931.0,54.474,2948.6770000000006,604.999,561.5714285714286,0.11,6,7
3,307,3,3801.0,3801.0,53.708,1758.432,776.971,1267.0,1716.566,5,3
3,308,5,3832.0,3832.0,24.784,2198.594,679.48,766.4,0.111,7,5
3,309,5,3642.0,3642.0,34.403,2167.118,555.983,728.4,1606.933,5,5
3,310,5,3804.0,3804.0,50.108,2024.8890000000001,589.927,760.8,0.119,5,5
3,311,5,3683.0,3683.0,32.166,2078.3329999999996,478.455,736.6,1917.052,6,5
3,312,7,3995.0,3995.0,28.69,2674.12,499.323,570.7142857142857,0.085,5,7
3,313,6,3945.0,3945.0,51.925,2458.152,567.562,657.5,1559.277,5,6
3,314,6,4087.0,4087.0,51.459,2108.532,402.656,681.1666666666666,0.121,7,6
3,315,5,3965.0,3965.0,25.95,2013.976,573.941,793.0,1683.989,6,5
3,316,5,3703.0,3703.0,37.317,2202.916,591.821,740.6,0.116,6,5
3,317,6,3946.0,3946.0,45.723,2187.381,547.963,657.6666666666666,2120.231,5,6
3,318,4,3717.0,3717.0,54.993,1850.761,529.123,929.25,0.09,5,4
3,319,5,3830.0,3830.0,42.871,2341.045,654.052,766.0,2022.39,6,5
3,320,6,3896.0,3896.0,48.552,2707.7369999999996,569.274,649.3333333333334,0.112,4,6
3,321,6,3953.0,3953.0,53.478,2880.8990000000003,633.071,658.8333333333334,1414.133,5,6
3,322,5,3816.0,3816.0,54.375,1969.4510000000002,547.874,763.2,0.1,6,5
3,323,5,3681.0,3681.0,37.913,1997.868,557.452,736.2,2427.995,8,5
3,324,6,4042.0,4042.0,61.297,2590.617,696.844,673.6666666666666,0.09,5,6
3,325,4,3776.0,3776.0,22.461,1618.2369999999999,599.435,944.0,1763.488,6,4
3,326,8,4053.0,4053.0,57.607,3027.738,533.915,506.625,0.098,6,8+
3,327,6,4009.0,4009.0,49.267,2496.901,596.696,668.1666666666666,1923.232,6,6
3,328,6,3868.0,3868.0,46.316,2662.9519999999998,638.107,644.6666666666666,0.096,4,6
3,329,6,3831.0,3831.0,37.922,2446.112,528.212,638.5,2274.48,6,6
3,330,6,3895.0,3895.0,68.469,2312.5359999999996,484.098,649.1666666666666,0.096,6,6
3,331,6,3739.0,3739.0,47.88,2224.059,543.006,623.1666666666666,1843.708,5,6
3,332,6,4062.0,4062.0,35.89,2498.75,707.733,677.0,0.104,6,6
3,333,7,3861.0,3861.0,64.146,2464.6090000000004,467.869,551.5714285714286,1869.59,6,7
3,334,5,4050.0,4050.0,55.973,2242.558,649.634,810.0,0.11,6,5
3,335,5,4026.0,4026.0,51.412,2014.9439999999997,503.72,805.2,2230.864,6,5
3,336,6,3960.0,3960.0,38.532,2310.7439999999997,547.82,660.0,0.087,7,6
3,337,5,3760.0,3760.0,36.256,2386.222,586.127,752.0,1992.348,7,5
3,338,6,3751.0,3751.0,51.73,2461.816,534.277,625.1666666666666,0.115,5,6
3,339,6,3940.0,3940.0,50.95,2353.4100000000003,707.368,656.6666666666666,2030.852,6,6
3,340,7,3712.0,3712.0,40.708,2442.8399999999997,481.25,530.2857142857143,0.102,5,7
3,341,6,3925.0,3925.0,30.84,2506.638,556.861,654.1666666666666,2061.941,6,6
3,342,6,3639.0,3639.0,43.356,2509.802,517.159,606.5,0.084,6,6
3,343,8,4051.0,4051.0,52.301,3158.08,595.837,506.375,1650.085,5,8+
3,344,6,3711.0,3711.0,49.743,2326.024,580.831,618.5,0.098,6,6
3,345,6,4038.0,4038.0,30.299,2423.313,527.743,673.0,2014.309,6,6
3,346,5,3998.0,3998.0,57.362,2097.1,497.721,799.6,0.116,8,5
3,347,6,3954.0,3954.0,62.237,2117.841,463.134,659.0,2341.228,6,6
3,348,6,4029.0,4029.0,55.278,2426.1150000000002,541.998,671.5,0.108,6,6
3,349,6,3913.0,3913.0,28.22,2719.9970000000003,560.014,652.1666666666666,1850.606,6,6
3,350,6,3888.0,3888.0,49.572,2545.6530000000002,550.913,648.0,0.149,6,6
3,351,6,3959.0,3959.0,65.082,2650.6040000000003,643.103,659.8333333333334,1944.2,6,6
3,352,6,3944.0,3944.0,31.314,2397.8779999999997,593.632,657.3333333333334,0.111,6,6
3,353,6,3572.0,3572.0,49.922,2377.657,548.523,595.3333333333334,2837.707,9,6
3,354,8,3777.0,3777.0,29.844,2796.548,562.056,472.125,0.078,6,8+
3,355,9,3974.0,3974.0,34.754,3069.587,537.858,441.55555555555554,2121.291,5,8+
3,356,8,3510.0,3510.0,45.545,2759.757,544.794,438.75,0.132,8,8+
3,357,6,3913.0,3913.0,35.306,2452.548,782.39,652.1666666666666,1805.655,6,6
3,358,5,4001.0,4001.0,57.706,2454.432,881.263,800.2,0.121,8,5
3,359,5,3863.0,3863.0,51.573,1948.1019999999999,510.149,772.6,1553.604,4,5
3,360,6,3957.0,3957.0,31.085,2303.465,476.919,659.5,0.113,6,6
3,361,4,3965.0,3965.0,37.852,1734.384,604.966,991.25,2110.275,7,4
3,362,4,3973.0,3973.0,53.131,1767.3190000000002,539.748,993.25,0.101,5,4
3,363,7,3997.0,3997.0,53.437,2601.6079999999997,493.235,571.0,2189.396,7,7
3,364,7,3895.0,3895.0,51.414,2622.48,480.48,556.4285714285714,0.113,4,7
3,365,5,3965.0,3965.0,26.458,2380.29,634.792,793.0,1890.778,5,5
3,366,7,3546.0,3546.0,61.712,2651.036,503.279,506.57142857142856,0.097,7,7
3,367,6,3903.0,3903.0,47.542,2424.777,517.91,650.5,2091.841,7,6
3,368,5,3730.0,3730.0,42.008,2100.413,539.606,746.0,0.107,5,5
3,369,5,4046.0,4046.0,31.379,2128.169,534.414,809.2,1902.341,6,5
3,370,7,4036.0,4036.0,37.278,2574.444,482.315,576.5714285714286,0.301,6,7
3,371,6,3891.0,3891.0,49.497,2408.464,515.549,648.5,2497.33,7,6
3,372,6,4036.0,4036.0,55.437,2368.232,473.169,672.6666666666666,0.078,5,6
3,373,6,3767.0,3767.0,43.189,2509.388,518.15,627.8333333333334,1838.516,6,6
3,374,7,3853.0,3853.0,102.009,2573.7980000000002,487.98,550.4285714285714,0.112,6,7
3,375,8,3953.0,3953.0,51.603,2578.2479999999996,455.94,494.125,2188.645,6,8+
3,376,6,4035.0,4035.0,94.793,2216.5820000000003,630.208,672.5,0.606,6,6
3,377,7,3995.0,3995.0,35.321,2492.673,434.631,570.7142857142857,2534.58,8,7
3,378,6,4006.0,4006.0,45.708,2681.9799999999996,551.029,667.6666666666666,0.087,8,6
3,379,5,3841.0,3841.0,50.654,2233.404,593.563,768.2,2135.497,7,5
3,380,8,3836.0,3836.0,51.798,2718.649,589.35,479.5,0.102,7,8+
3,381,5,3586.0,3586.0,42.027,1848.64,510.43,717.2,1699.868,7,5
3,382,7,4038.0,4038.0,49.56,2582.9610000000002,659.022,576.8571428571429,0.136,5,7
3,383,6,3949.0,3949.0,54.385,2523.1949999999997,767.483,658.1666666666666,1773.264,5,6
3,384,7,3975.0,3975.0,23.514,2341.917,472.104,567.8571428571429,0.086,5,7
3,385,6,3835.0,3835.0,38.373,2647.0559999999996,627.47,639.1666666666666,1913.58,6,6
3,386,5,3388.0,3388.0,37.604,2015.8159999999998,658.409,677.6,0.112,6,5
3,387,5,3829.0,3829.0,52.347,2115.2549999999997,599.45,765.8,1301.169,3,5
3,388,6,3824.0,3824.0,31.325,2330.0099999999998,536.025,637.3333333333334,0.092,6,6
3,389,5,3792.0,3792.0,32.43,2523.247,753.904,758.4,1781.146,4,5
3,390,3,3839.0,3839.0,51.913,1708.137,695.213,1279.6666666666667,0.088,5,3
3,391,6,4031.0,4031.0,53.16,2638.668,642.751,671.8333333333334,1961.594,5,6
3,392,4,3974.0,3974.0,46.55,1950.5439999999999,594.867,993.5,0.104,5,4
3,393,6,3601.0,3601.0,34.669,2359.302,562.366,600.1666666666666,1813.772,5,6
3,394,5,3802.0,3802.0,50.242,2430.649,622.884,760.4,0.11,6,5
3,395,4,3990.0,3990.0,29.965,1973.521,784.139,997.5,2289.193,6,4
3,396,5,3902.0,3902.0,41.471,2278.257,584.992,780.4,0.107,6,5
3,397,7,3957.0,3957.0,40.05,2659.636,505.745,565.2857142857143,1594.67,5,7
3,398,6,3538.0,3538.0,53.338,2493.999,541.019,589.6666666666666,0.121,4,6
3,399,5,3783.0,3783.0,59.602,2041.371,654.022,756.6,2267.371,7,5
3,400,7,4054.0,4054.0,53.72,2636.1780000000003,610.365,579.1428571428571,0.103,7,7
3,401,7,4084.0,4084.0,28.934,2790.752,673.685,583.4285714285714,2295.362,8,7
3,402,7,3918.0,3918.0,42.252,2560.107,663.981,559.7142857142857,0.076,7,7
3,403,5,3822.0,3822.0,53.158,2293.675,539.06,764.4,2037.537,7,5
3,404,8,4025.0,4025.0,49.811,2571.09,512.862,503.125,0.106,7,8+
3,405,6,3906.0,3906.0,37.029,2196.978,599.513,651.0,2099.052,7,6
3,406,7,4095.0,4095.0,39.243,2410.8830000000003,494.257,585.0,0.095,5,7
3,407,6,3789.0,3789.0,47.297,2414.243,596.66,631.5,1432.088,4,6
3,408,7,3968.0,3968.0,55.428,2573.512,581.725,566.8571428571429,0.143,6,7
3,409,4,3806.0,3806.0,37.847,1659.6529999999998,578.331,951.5,1655.704,4,4
3,410,7,3873.0,3873.0,41.179,2606.617,619.562,553.2857142857143,0.106,6,7
3,411,4,3795.0,3795.0,59.26,2074.23,694.652,948.75,1762.628,6,4
3,412,7,3804.0,3804.0,47.089,2822.136,616.481,543.4285714285714,0.11,7,7
3,413,6,4033.0,4033.0,43.467,2178.2189999999996,493.26,672.1666666666666,2292.496,5,6
3,414,6,3787.0,3787.0,43.552,2161.9170000000004,437.892,631.1666666666666,0.079,7,6
3,415,5,4069.0,4069.0,24.63,2537.3269999999998,683.505,813.8,1529.156,5,5
3,416,7,3803.0,3803.0,51.196,2195.867,436.03,543.2857142857143,0.104,6,7
3,417,5,3840.0,3840.0,48.248,1996.682,477.377,768.0,1693.427,6,5
3,418,7,3654.0,3654.0,42.151,2500.215,550.33,522.0,0.096,7,7
3,419,6,3592.0,3592.0,29.705,2186.61,490.454,598.6666666666666,2279.083,7,6
3,420,7,3910.0,3910.0,49.592,2910.236,526.039,558.5714285714286,0.106,7,7
3,421,7,4045.0,4045.0,53.143,2458.306,467.948,577.8571428571429,1803.918,6,7
3,422,7,3950.0,3950.0,36.206,2664.732,515.608,564.2857142857143,0.101,7,7
3,423,6,3768.0,3768.0,41.682,2262.2690000000002,533.286,628.0,1849.224,6,6
3,424,6,3970.0,3970.0,30.666,2300.624,441.783,661.6666666666666,0.099,7,6
3,425,7,3875.0,3875.0,48.853,2495.0160000000005,488.278,553.5714285714286,2329.859,7,7
3,426,7,4022.0,4022.0,38.734,2559.895,501.944,574.5714285714286,0.101,7,7
3,427,8,3898.0,3898.0,38.256,3094.681,533.002,487.25,1916.732,6,8+
3,428,6,4065.0,4065.0,28.975,2323.708,464.579,677.5,0.109,8,6
3,429,7,4025.0,4025.0,54.4,2829.3310000000006,598.997,575.0,1614.756,5,7
3,430,5,3668.0,3668.0,49.008,2075.4069999999997,615.874,733.6,0.128,7,5
3,431,4,3791.0,3791.0,30.602,1793.7209999999998,578.18,947.75,2271.645,6,4
3,432,6,3864.0,3864.0,35.046,2532.916,498.916,644.0,0.085,4,6
3,433,6,3745.0,3745.0,51.488,2410.743,519.119,624.1666666666666,2542.067,7,6
3,434,7,4032.0,4032.0,51.782,2922.1719999999996,642.504,576.0,0.101,6,7
3,435,7,4034.0,4034.0,50.675,2587.2619999999997,462.556,576.2857142857143,1708.196,6,7
3,436,6,4069.0,4069.0,33.788,2226.897,444.12,678.1666666666666,0.137,7,6
3,437,7,3706.0,3706.0,51.304,2690.6050000000005,465.764,529.4285714285714,2692.722,8,7
3,438,8,4091.0,4091.0,79.499,2843.031,502.024,511.375,0.106,7,8+
3,439,7,4024.0,4024.0,52.535,2344.5769999999998,496.785,574.8571428571429,2139.076,6,7
3,440,5,3648.0,3648.0,25.815,2123.8940000000002,706.196,729.6,0.328,7,5
3,441,6,3921.0,3921.0,73.537,2494.166,714.931,653.5,1737.829,6,6
