t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,index,wall_ms,cpu_ms,ok,n_in,seq_len,t_batch,t_fwd,t_bwd,t_opt,t_end,wid
1789041196.6263,sample,3,0,30301,,,,,2101.0,343.435,58.755,True,,,,,,,,3/w0
1789041196.9534,sample,3,0,30301,,,,,4941.0,327.018,39.781,True,,,,,,,,3/w0
1789041197.3713,sample,3,0,30301,,,,,786.0,417.753,33.99,True,,,,,,,,3/w0
1789041197.5837,sample,3,0,30301,,,,,1011.0,212.231,23.837,True,,,,,,,,3/w0
1789041197.9387,sample,3,0,30301,,,,,3798.0,354.9,17.181,True,,,,,,,,3/w0
1789041198.4181,sample,3,0,30301,,,,,3531.0,330.485,103.478,True,,,,,,,,3/w0
1789041198.7191,sample,3,0,30301,,,,,983.0,300.904,47.254,True,,,,,,,,3/w0
1789041198.9511,sample,3,0,30301,,,,,2782.0,231.827,43.516,True,,,,,,,,3/w0
1789041199.1611,sample,3,0,30301,,,,,2633.0,209.908,27.38,True,,,,,,,,3/w0
1789041199.4747,sample,3,0,30301,,,,,924.0,313.476,25.827,True,,,,,,,,3/w0
1789041199.8977,sample,3,0,30301,,,,,4109.0,422.92,25.321,True,,,,,,,,3/w0
1789041200.1895,sample,3,0,30301,,,,,4930.0,291.717,17.808,True,,,,,,,,3/w0
1789041200.69,sample,3,0,30301,,,,,1324.0,423.431,147.602,True,,,,,,,,3/w0
1789041201.01,sample,3,0,30301,,,,,1601.0,319.925,53.497,True,,,,,,,,3/w0
1789041201.3146,sample,3,0,30301,,,,,549.0,304.49,30.87,True,,,,,,,,3/w0
1789041201.7622,sample,3,0,30301,,,,,185.0,447.411,25.451,True,,,,,,,,3/w0
1789041202.0222,sample,3,0,30301,,,,,4419.0,259.989,17.644,True,,,,,,,,3/w0
1789041202.4109,sample,3,0,30301,,,,,59.0,388.566,15.004,True,,,,,,,,3/w0
1789041202.6101,sample,3,0,30301,,,,,179.0,199.166,11.849,True,,,,,,,,3/w0
1789041203.0093,sample,3,0,30301,,,,,3738.0,316.749,119.369,True,,,,,,,,3/w0
1789041203.5105,sample,3,0,30301,,,,,3918.0,501.071,51.871,True,,,,,,,,3/w0
1789041203.8484,sample,3,0,30301,,,,,3167.0,337.804,39.871,True,,,,,,,,3/w0
1789041204.2607,sample,3,0,30301,,,,,673.0,412.184,26.77,True,,,,,,,,3/w0
1789041204.6451,sample,3,0,30301,,,,,1820.0,384.301,25.652,True,,,,,,,,3/w0
1789041204.9898,sample,3,0,30301,,,,,2858.0,344.583,17.258,True,,,,,,,,3/w0
1789041205.5761,sample,3,0,30301,,,,,1901.0,484.548,132.113,True,,,,,,,,3/w0
1789041205.9722,sample,3,0,30301,,,,,3186.0,395.979,57.551,True,,,,,,,,3/w0
1789041206.3037,sample,3,0,30301,,,,,621.0,331.458,34.518,True,,,,,,,,3/w0
1789041206.5672,sample,3,0,30301,,,,,1140.0,263.422,28.935,True,,,,,,,,3/w0
1789041206.773,sample,3,0,30301,,,,,4502.0,205.64,14.175,True,,,,,,,,3/w0
1789041207.2816,sample,3,0,30301,,,,,2841.0,407.391,111.838,True,,,,,,,,3/w0
1789041207.6603,sample,3,0,30301,,,,,1903.0,378.65,51.852,True,,,,,,,,3/w0
1789041208.0151,sample,3,0,30301,,,,,4186.0,354.664,32.395,True,,,,,,,,3/w0
1789041208.31,sample,3,0,30301,,,,,4444.0,294.822,25.768,True,,,,,,,,3/w0
1789041208.5798,sample,3,0,30301,,,,,4856.0,269.727,19.449,True,,,,,,,,3/w0
1789041208.9067,sample,3,0,30301,,,,,1101.0,326.843,16.951,True,,,,,,,,3/w0
1789041209.2137,sample,3,0,30301,,,,,237.0,306.86,16.099,True,,,,,,,,3/w0
1789041209.7418,sample,3,0,30301,,,,,3718.0,438.715,136.131,True,,,,,,,,3/w0
1789041210.2134,sample,3,0,30301,,,,,4626.0,471.48,63.736,True,,,,,,,,3/w0
1789041210.5439,sample,3,0,30301,,,,,668.0,330.386,38.127,True,,,,,,,,3/w0
1789041210.9454,sample,3,0,30301,,,,,3331.0,401.338,28.646,True,,,,,,,,3/w0
1789041211.2755,sample,3,0,30301,,,,,2208.0,330.08,13.87,True,,,,,,,,3/w0
1789041211.904,sample,3,0,30301,,,,,4270.0,551.34,171.175,True,,,,,,,,3/w0
1789041212.3361,sample,3,0,30301,,,,,4903.0,431.948,51.439,True,,,,,,,,3/w0
1789041212.7268,sample,3,0,30301,,,,,1474.0,390.551,39.557,True,,,,,,,,3/w0
1789041213.1287,sample,3,0,30301,,,,,4268.0,401.85,25.622,True,,,,,,,,3/w0
1789041213.541,sample,3,0,30301,,,,,2323.0,412.255,20.482,True,,,,,,,,3/w0
1789041214.0548,sample,3,0,30301,,,,,2375.0,388.66,115.107,True,,,,,,,,3/w0
1789041214.3826,sample,3,0,30301,,,,,801.0,327.675,53.069,True,,,,,,,,3/w0
1789041214.7485,sample,3,0,30301,,,,,3378.0,365.839,29.752,True,,,,,,,,3/w0
1789041215.0548,sample,3,0,30301,,,,,2975.0,306.198,27.143,True,,,,,,,,3/w0
1789041215.5364,sample,3,0,30301,,,,,2962.0,481.467,23.244,True,,,,,,,,3/w0
1789041215.7964,sample,3,0,30301,,,,,3328.0,259.929,17.82,True,,,,,,,,3/w0
1789041216.1656,sample,3,0,30301,,,,,2982.0,284.437,97.301,True,,,,,,,,3/w0
1789041216.4478,sample,3,0,30301,,,,,1218.0,282.104,54.817,True,,,,,,,,3/w0
1789041216.709,sample,3,0,30301,,,,,4839.0,261.059,35.517,True,,,,,,,,3/w0
1789041216.9854,sample,3,0,30301,,,,,4377.0,276.29,26.894,True,,,,,,,,3/w0
1789041217.5778,sample,3,0,30301,,,,,877.0,592.279,28.546,True,,,,,,,,3/w0
1789041217.8033,sample,3,0,30301,,,,,332.0,225.461,17.0,True,,,,,,,,3/w0
1789041218.005,sample,3,0,30301,,,,,603.0,201.596,11.637,True,,,,,,,,3/w0
1789041218.5258,sample,3,0,30301,,,,,3460.0,317.637,99.613,True,,,,,,,,3/w0
1789041218.9387,sample,3,0,30301,,,,,3874.0,412.79,58.542,True,,,,,,,,3/w0
1789041219.2516,sample,3,0,30301,,,,,3694.0,312.765,34.35,True,,,,,,,,3/w0
1789041219.5655,sample,3,0,30301,,,,,3403.0,313.771,27.537,True,,,,,,,,3/w0
1789041219.8195,sample,3,0,30301,,,,,3139.0,253.977,18.463,True,,,,,,,,3/w0
1789041220.0865,sample,3,0,30301,,,,,460.0,266.911,25.17,True,,,,,,,,3/w0
1789041220.3515,sample,3,0,30301,,,,,1827.0,264.848,10.939,True,,,,,,,,3/w0
1789041220.8602,sample,3,0,30301,,,,,2105.0,408.129,104.713,True,,,,,,,,3/w0
1789041221.2894,sample,3,0,30301,,,,,559.0,429.113,58.562,True,,,,,,,,3/w0
1789041221.5687,sample,3,0,30301,,,,,176.0,279.191,26.972,True,,,,,,,,3/w0
1789041221.9425,sample,3,0,30301,,,,,1075.0,373.685,33.167,True,,,,,,,,3/w0
1789041222.2091,sample,3,0,30301,,,,,2945.0,266.497,29.984,True,,,,,,,,3/w0
1789041222.6076,sample,3,0,30301,,,,,2441.0,398.359,21.193,True,,,,,,,,3/w0
1789041223.0143,sample,3,0,30301,,,,,3144.0,406.611,14.008,True,,,,,,,,3/w0
1789041223.4205,sample,3,0,30301,,,,,3596.0,313.346,98.596,True,,,,,,,,3/w0
1789041223.9284,sample,3,0,30301,,,,,797.0,507.815,44.746,True,,,,,,,,3/w0
1789041224.2438,sample,3,0,30301,,,,,2618.0,315.351,33.047,True,,,,,,,,3/w0
1789041224.58,sample,3,0,30301,,,,,965.0,336.098,27.688,True,,,,,,,,3/w0
1789041224.9847,sample,3,0,30301,,,,,119.0,404.568,22.373,True,,,,,,,,3/w0
1789041225.2067,sample,3,0,30301,,,,,1296.0,221.935,21.242,True,,,,,,,,3/w0
1789041225.4149,sample,3,0,30301,,,,,1147.0,208.171,16.926,True,,,,,,,,3/w0
1789041225.7991,sample,3,0,30301,,,,,2922.0,288.736,100.47,True,,,,,,,,3/w0
1789041226.2688,sample,3,0,30301,,,,,4813.0,469.64,55.29,True,,,,,,,,3/w0
1789041226.7237,sample,3,0,30301,,,,,2580.0,454.842,38.557,True,,,,,,,,3/w0
1789041227.0779,sample,3,0,30301,,,,,691.0,354.08,26.016,True,,,,,,,,3/w0
1789041227.395,sample,3,0,30301,,,,,3870.0,316.97,17.778,True,,,,,,,,3/w0
1789041227.7251,sample,3,0,30301,,,,,1359.0,330.055,13.651,True,,,,,,,,3/w0
1789041228.2099,sample,3,0,30301,,,,,3639.0,392.93,101.82,True,,,,,,,,3/w0
1789041228.7516,sample,3,0,30301,,,,,4770.0,541.623,46.341,True,,,,,,,,3/w0
1789041229.0688,sample,3,0,30301,,,,,649.0,317.158,35.06,True,,,,,,,,3/w0
1789041229.3447,sample,3,0,30301,,,,,3420.0,275.825,29.049,True,,,,,,,,3/w0
1789041229.6317,sample,3,0,30301,,,,,1170.0,286.842,27.503,True,,,,,,,,3/w0
1789041230.0053,sample,3,0,30301,,,,,2705.0,373.538,16.712,True,,,,,,,,3/w0
1789041230.3265,sample,3,0,30301,,,,,2813.0,321.089,14.343,True,,,,,,,,3/w0
1789041230.6581,sample,3,0,30301,,,,,4630.0,331.517,9.891,True,,,,,,,,3/w0
1789041231.0686,sample,3,0,30301,,,,,3506.0,304.144,99.971,True,,,,,,,,3/w0
1789041231.3772,sample,3,0,30301,,,,,2222.0,308.498,52.459,True,,,,,,,,3/w0
1789041231.6596,sample,3,0,30301,,,,,3723.0,282.293,25.687,True,,,,,,,,3/w0
1789041232.1519,sample,3,0,30301,,,,,1543.0,492.22,21.468,True,,,,,,,,3/w0
1789041232.3797,sample,3,0,30301,,,,,3374.0,227.698,18.458,True,,,,,,,,3/w0
1789041232.6031,sample,3,0,30301,,,,,2098.0,223.347,16.896,True,,,,,,,,3/w0
1789041232.7911,sample,3,0,30301,,,,,4499.0,187.916,11.476,True,,,,,,,,3/w0
1789041233.3535,sample,3,0,30301,,,,,3294.0,474.147,98.017,True,,,,,,,,3/w0
1789041233.5665,sample,3,0,30301,,,,,1563.0,212.952,42.62,True,,,,,,,,3/w0
1789041233.996,sample,3,0,30301,,,,,3030.0,429.389,40.474,True,,,,,,,,3/w0
1789041234.2571,sample,3,0,30301,,,,,2449.0,261.007,37.746,True,,,,,,,,3/w0
1789041234.5967,sample,3,0,30301,,,,,3686.0,339.474,20.791,True,,,,,,,,3/w0
1789041234.7697,sample,3,0,30301,,,,,2570.0,172.947,12.757,True,,,,,,,,3/w0
1789041235.0576,sample,3,0,30301,,,,,2615.0,287.808,10.574,True,,,,,,,,3/w0
1789041235.5368,sample,3,0,30301,,,,,4815.0,409.387,152.497,True,,,,,,,,3/w0
1789041235.8239,sample,3,0,30301,,,,,2102.0,286.994,75.479,True,,,,,,,,3/w0
1789041236.2202,sample,3,0,30301,,,,,4147.0,396.129,20.089,True,,,,,,,,3/w0
1789041236.5238,sample,3,0,30301,,,,,3356.0,303.502,16.766,True,,,,,,,,3/w0
1789041237.0542,sample,3,0,30301,,,,,3109.0,436.099,136.46,True,,,,,,,,3/w0
1789041237.4412,sample,3,0,30301,,,,,3417.0,386.866,63.394,True,,,,,,,,3/w0
1789041237.8266,sample,3,0,30301,,,,,3679.0,385.335,27.606,True,,,,,,,,3/w0
1789041238.1778,sample,3,0,30301,,,,,871.0,351.116,19.256,True,,,,,,,,3/w0
1789041238.4656,sample,3,0,30301,,,,,719.0,287.737,13.572,True,,,,,,,,3/w0
1789041239.1291,sample,3,0,30301,,,,,2819.0,575.178,123.722,True,,,,,,,,3/w0
1789041239.4625,sample,3,0,30301,,,,,4079.0,333.264,59.031,True,,,,,,,,3/w0
1789041239.9482,sample,3,0,30301,,,,,3062.0,485.693,45.346,True,,,,,,,,3/w0
1789041240.409,sample,3,0,30301,,,,,2251.0,390.17,104.441,True,,,,,,,,3/w0
1789041240.9186,sample,3,0,30301,,,,,2469.0,509.476,42.556,True,,,,,,,,3/w0
1789041241.4404,sample,3,0,30301,,,,,3318.0,521.694,35.839,True,,,,,,,,3/w0
1789041241.8394,sample,3,0,30301,,,,,1487.0,398.883,25.725,True,,,,,,,,3/w0
1789041242.2568,sample,3,0,30301,,,,,3274.0,417.323,24.091,True,,,,,,,,3/w0
1789041242.5079,sample,3,0,30301,,,,,431.0,251.043,20.278,True,,,,,,,,3/w0
1789041242.759,sample,3,0,30301,,,,,1845.0,251.059,20.154,True,,,,,,,,3/w0
1789041243.1383,sample,3,0,30301,,,,,1004.0,379.219,14.077,True,,,,,,,,3/w0
1789041243.5052,sample,3,0,30301,,,,,354.0,262.392,96.862,True,,,,,,,,3/w0
1789041243.8984,sample,3,0,30301,,,,,114.0,393.139,56.909,True,,,,,,,,3/w0
1789041244.2689,sample,3,0,30301,,,,,1546.0,370.425,46.284,True,,,,,,,,3/w0
1789041244.6035,sample,3,0,30301,,,,,3366.0,334.523,24.313,True,,,,,,,,3/w0
1789041244.922,sample,3,0,30301,,,,,2369.0,318.406,16.368,True,,,,,,,,3/w0
1789041245.2156,sample,3,0,30301,,,,,3929.0,293.47,9.128,True,,,,,,,,3/w0
1789041245.7733,sample,3,0,30301,,,,,3715.0,464.108,103.27,True,,,,,,,,3/w0
1789041246.174,sample,3,0,30301,,,,,2736.0,400.653,50.714,True,,,,,,,,3/w0
1789041246.6272,sample,3,0,30301,,,,,586.0,453.094,46.014,True,,,,,,,,3/w0
1789041246.9143,sample,3,0,30301,,,,,1180.0,286.952,29.941,True,,,,,,,,3/w0
1789041247.1477,sample,3,0,30301,,,,,2890.0,233.357,18.479,True,,,,,,,,3/w0
1789041247.7652,sample,3,0,30301,,,,,255.0,523.336,116.48,True,,,,,,,,3/w0
1789041248.1351,sample,3,0,30301,,,,,4324.0,369.806,55.549,True,,,,,,,,3/w0
1789041248.5162,sample,3,0,30301,,,,,2882.0,381.064,40.306,True,,,,,,,,3/w0
1789041248.9392,sample,3,0,30301,,,,,3462.0,422.887,27.419,True,,,,,,,,3/w0
1789041249.4585,sample,3,0,30301,,,,,4533.0,420.306,99.961,True,,,,,,,,3/w0
1789041249.7839,sample,3,0,30301,,,,,4077.0,325.266,52.606,True,,,,,,,,3/w0
1789041250.1197,sample,3,0,30301,,,,,3492.0,335.734,32.722,True,,,,,,,,3/w0
1789041250.5219,sample,3,0,30301,,,,,898.0,402.101,25.788,True,,,,,,,,3/w0
1789041250.8502,sample,3,0,30301,,,,,4618.0,328.25,21.387,True,,,,,,,,3/w0
1789041251.3274,sample,3,0,30301,,,,,2698.0,382.085,103.21,True,,,,,,,,3/w0
1789041251.6818,sample,3,0,30301,,,,,3752.0,354.371,57.233,True,,,,,,,,3/w0
1789041252.0707,sample,3,0,30301,,,,,3782.0,388.787,35.829,True,,,,,,,,3/w0
1789041252.4413,sample,3,0,30301,,,,,4105.0,370.479,24.183,True,,,,,,,,3/w0
1789041252.7532,sample,3,0,30301,,,,,934.0,311.824,21.961,True,,,,,,,,3/w0
1789041253.4081,sample,3,0,30301,,,,,1674.0,422.401,119.491,True,,,,,,,,3/w0
1789041253.8232,sample,3,0,30301,,,,,4460.0,414.943,50.617,True,,,,,,,,3/w0
1789041254.2825,sample,3,0,30301,,,,,4323.0,459.199,36.168,True,,,,,,,,3/w0
1789041254.6024,sample,3,0,30301,,,,,3480.0,319.839,26.019,True,,,,,,,,3/w0
1789041255.0397,sample,3,0,30301,,,,,1390.0,437.191,18.974,True,,,,,,,,3/w0
1789041255.2903,sample,3,0,30301,,,,,1565.0,250.557,17.233,True,,,,,,,,3/w0
1789041255.5616,sample,3,0,30301,,,,,4348.0,271.242,9.257,True,,,,,,,,3/w0
1789041256.0836,sample,3,0,30301,,,,,1017.0,407.396,97.487,True,,,,,,,,3/w0
1789041256.5792,sample,3,0,30301,,,,,910.0,495.495,54.595,True,,,,,,,,3/w0
1789041256.9453,sample,3,0,30301,,,,,3779.0,366.014,30.828,True,,,,,,,,3/w0
1789041257.2212,sample,3,0,30301,,,,,3026.0,275.878,28.764,True,,,,,,,,3/w0
1789041257.6239,sample,3,0,30301,,,,,4144.0,402.568,19.433,True,,,,,,,,3/w0
1789041257.9088,sample,3,0,30301,,,,,1684.0,284.794,18.846,True,,,,,,,,3/w0
1789041258.2709,sample,3,0,30301,,,,,4907.0,362.049,8.864,True,,,,,,,,3/w0
1789041258.4934,sample,3,0,30301,,,,,1266.0,222.37,7.921,True,,,,,,,,3/w0
1789041258.7928,sample,3,0,30301,,,,,4729.0,210.094,87.356,True,,,,,,,,3/w0
1789041259.1044,sample,3,0,30301,,,,,1742.0,311.481,42.507,True,,,,,,,,3/w0
1789041259.5834,sample,3,0,30301,,,,,1435.0,478.913,39.087,True,,,,,,,,3/w0
1789041259.904,sample,3,0,30301,,,,,2236.0,320.503,30.462,True,,,,,,,,3/w0
1789041260.1319,sample,3,0,30301,,,,,703.0,227.799,23.603,True,,,,,,,,3/w0
1789041260.4256,sample,3,0,30301,,,,,3336.0,293.621,21.181,True,,,,,,,,3/w0
1789041260.6641,sample,3,0,30301,,,,,4983.0,238.458,18.634,True,,,,,,,,3/w0
1789041260.9042,sample,3,0,30301,,,,,3593.0,239.955,11.269,True,,,,,,,,3/w0
1789041261.5438,sample,3,0,30301,,,,,2667.0,533.0,111.226,True,,,,,,,,3/w0
1789041261.983,sample,3,0,30301,,,,,1736.0,439.07,50.119,True,,,,,,,,3/w0
1789041262.29,sample,3,0,30301,,,,,22.0,306.89,27.875,True,,,,,,,,3/w0
1789041262.5228,sample,3,0,30301,,,,,1228.0,232.639,25.754,True,,,,,,,,3/w0
1789041262.7592,sample,3,0,30301,,,,,3219.0,236.316,14.045,True,,,,,,,,3/w0
1789041263.0436,sample,3,0,30301,,,,,200.0,284.34,11.522,True,,,,,,,,3/w0
1789041263.5059,sample,3,0,30301,,,,,3897.0,375.265,97.108,True,,,,,,,,3/w0
1789041264.077,sample,3,0,30301,,,,,2096.0,570.954,56.229,True,,,,,,,,3/w0
1789041264.4357,sample,3,0,30301,,,,,963.0,358.673,27.875,True,,,,,,,,3/w0
1789041264.7719,sample,3,0,30301,,,,,2764.0,336.091,29.327,True,,,,,,,,3/w0
1789041265.029,sample,3,0,30301,,,,,2677.0,257.021,17.059,True,,,,,,,,3/w0
1789041265.3408,sample,3,0,30301,,,,,4226.0,311.675,10.754,True,,,,,,,,3/w0
1789041266.0121,sample,3,0,30301,,,,,4615.0,596.983,132.873,True,,,,,,,,3/w0
1789041266.4597,sample,3,0,30301,,,,,2779.0,447.473,54.432,True,,,,,,,,3/w0
1789041266.8199,sample,3,0,30301,,,,,2661.0,360.113,51.537,True,,,,,,,,3/w0
1789041267.0693,sample,3,0,30301,,,,,2577.0,249.357,20.384,True,,,,,,,,3/w0
1789041267.3903,sample,3,0,30301,,,,,2772.0,320.871,16.818,True,,,,,,,,3/w0
1789041267.7532,sample,3,0,30301,,,,,4574.0,262.326,88.94,True,,,,,,,,3/w0
1789041268.071,sample,3,0,30301,,,,,4023.0,317.682,44.178,True,,,,,,,,3/w0
1789041268.592,sample,3,0,30301,,,,,4886.0,520.857,35.433,True,,,,,,,,3/w0
1789041268.9362,sample,3,0,30301,,,,,2260.0,344.078,27.717,True,,,,,,,,3/w0
1789041269.1599,sample,3,0,30301,,,,,4289.0,223.642,17.644,True,,,,,,,,3/w0
1789041269.4114,sample,3,0,30301,,,,,3653.0,251.439,10.576,True,,,,,,,,3/w0
1789041269.9688,sample,3,0,30301,,,,,44.0,495.544,120.293,True,,,,,,,,3/w0
1789041270.3804,sample,3,0,30301,,,,,2884.0,411.47,57.531,True,,,,,,,,3/w0
1789041270.7413,sample,3,0,30301,,,,,1994.0,360.838,38.968,True,,,,,,,,3/w0
1789041271.0695,sample,3,0,30301,,,,,4394.0,328.075,19.486,True,,,,,,,,3/w0
1789041271.3843,sample,3,0,30301,,,,,4220.0,314.714,17.029,True,,,,,,,,3/w0
1789041271.7429,sample,3,0,30301,,,,,1190.0,278.663,96.504,True,,,,,,,,3/w0
1789041272.2383,sample,3,0,30301,,,,,4779.0,495.327,52.606,True,,,,,,,,3/w0
1789041272.4822,sample,3,0,30301,,,,,4873.0,243.751,31.205,True,,,,,,,,3/w0
1789041272.7336,sample,3,0,30301,,,,,2109.0,251.285,28.711,True,,,,,,,,3/w0
1789041273.102,sample,3,0,30301,,,,,7.0,368.379,25.286,True,,,,,,,,3/w0
1789041273.475,sample,3,0,30301,,,,,1980.0,372.928,18.632,True,,,,,,,,3/w0
1789041273.8523,sample,3,0,30301,,,,,1665.0,377.144,5.473,True,,,,,,,,3/w0
1789041274.491,sample,3,0,30301,,,,,3850.0,539.637,93.66,True,,,,,,,,3/w0
1789041274.9017,sample,3,0,30301,,,,,1630.0,410.571,44.9,True,,,,,,,,3/w0
1789041275.1714,sample,3,0,30301,,,,,3994.0,269.661,38.291,True,,,,,,,,3/w0
1789041275.5359,sample,3,0,30301,,,,,3346.0,364.37,32.189,True,,,,,,,,3/w0
1789041275.9435,sample,3,0,30301,,,,,4029.0,407.565,24.807,True,,,,,,,,3/w0
1789041276.2346,sample,3,0,30301,,,,,192.0,290.943,13.796,True,,,,,,,,3/w0
1789041276.6199,sample,3,0,30301,,,,,3235.0,302.992,105.821,True,,,,,,,,3/w0
1789041276.9735,sample,3,0,30301,,,,,3591.0,353.481,52.669,True,,,,,,,,3/w0
1789041277.265,sample,3,0,30301,,,,,634.0,291.399,40.581,True,,,,,,,,3/w0
1789041277.6398,sample,3,0,30301,,,,,3485.0,374.673,23.896,True,,,,,,,,3/w0
1789041277.8296,sample,3,0,30301,,,,,4203.0,189.778,24.848,True,,,,,,,,3/w0
1789041278.2009,sample,3,0,30301,,,,,3880.0,371.175,19.855,True,,,,,,,,3/w0
1789041278.8028,sample,3,0,30301,,,,,208.0,455.639,100.837,True,,,,,,,,3/w0
1789041279.1596,sample,3,0,30301,,,,,4370.0,356.709,52.222,True,,,,,,,,3/w0
1789041279.5,sample,3,0,30301,,,,,386.0,340.3,40.708,True,,,,,,,,3/w0
1789041279.7976,sample,3,0,30301,,,,,3563.0,297.434,26.878,True,,,,,,,,3/w0
1789041280.0456,sample,3,0,30301,,,,,4064.0,247.912,24.025,True,,,,,,,,3/w0
1789041280.5185,sample,3,0,30301,,,,,2354.0,472.824,19.301,True,,,,,,,,3/w0
1789041280.8354,sample,3,0,30301,,,,,4030.0,316.76,15.891,True,,,,,,,,3/w0
1789041281.311,sample,3,0,30301,,,,,881.0,396.006,111.819,True,,,,,,,,3/w0
1789041281.633,sample,3,0,30301,,,,,3512.0,321.961,43.36,True,,,,,,,,3/w0
1789041281.8364,sample,3,0,30301,,,,,2024.0,203.24,38.526,True,,,,,,,,3/w0
1789041282.0699,sample,3,0,30301,,,,,941.0,233.417,33.856,True,,,,,,,,3/w0
1789041282.4014,sample,3,0,30301,,,,,2725.0,331.386,24.233,True,,,,,,,,3/w0
1789041282.7146,sample,3,0,30301,,,,,2644.0,313.147,17.541,True,,,,,,,,3/w0
1789041282.9718,sample,3,0,30301,,,,,3592.0,257.06,10.747,True,,,,,,,,3/w0
1789041283.522,sample,3,0,30301,,,,,3365.0,451.55,99.546,True,,,,,,,,3/w0
1789041283.8475,sample,3,0,30301,,,,,1173.0,325.382,49.457,True,,,,,,,,3/w0
1789041284.1772,sample,3,0,30301,,,,,3333.0,329.626,30.648,True,,,,,,,,3/w0
1789041284.4745,sample,3,0,30301,,,,,1493.0,297.246,27.334,True,,,,,,,,3/w0
1789041284.7893,sample,3,0,30301,,,,,4880.0,314.675,22.352,True,,,,,,,,3/w0
1789041284.949,sample,3,0,30301,,,,,2265.0,159.583,16.57,True,,,,,,,,3/w0
1789041285.5953,sample,3,0,30301,,,,,3108.0,562.081,102.103,True,,,,,,,,3/w0
1789041286.0705,sample,3,0,30301,,,,,3609.0,475.102,53.667,True,,,,,,,,3/w0
1789041286.3548,sample,3,0,30301,,,,,4563.0,284.208,36.767,True,,,,,,,,3/w0
1789041286.6043,sample,3,0,30301,,,,,2268.0,249.507,25.476,True,,,,,,,,3/w0
1789041286.8837,sample,3,0,30301,,,,,4961.0,279.283,24.037,True,,,,,,,,3/w0
1789041287.3632,sample,3,0,30301,,,,,421.0,479.361,21.849,True,,,,,,,,3/w0
1789041287.9114,sample,3,0,30301,,,,,2133.0,449.221,106.435,True,,,,,,,,3/w0
1789041288.3536,sample,3,0,30301,,,,,1970.0,442.07,50.991,True,,,,,,,,3/w0
1789041288.7058,sample,3,0,30301,,,,,1555.0,352.165,40.184,True,,,,,,,,3/w0
1789041288.9484,sample,3,0,30301,,,,,4494.0,242.517,24.573,True,,,,,,,,3/w0
1789041289.3798,sample,3,0,30301,,,,,1623.0,431.286,18.631,True,,,,,,,,3/w0
1789041289.6776,sample,3,0,30301,,,,,4039.0,297.726,17.825,True,,,,,,,,3/w0
1789041290.0267,sample,3,0,30301,,,,,3783.0,349.036,16.78,True,,,,,,,,3/w0
1789041290.4946,sample,3,0,30301,,,,,4184.0,360.944,107.072,True,,,,,,,,3/w0
1789041290.9075,sample,3,0,30301,,,,,2122.0,412.716,48.8,True,,,,,,,,3/w0
1789041291.2815,sample,3,0,30301,,,,,407.0,373.97,39.218,True,,,,,,,,3/w0
1789041291.5324,sample,3,0,30301,,,,,2119.0,250.793,27.166,True,,,,,,,,3/w0
1789041291.8846,sample,3,0,30301,,,,,624.0,352.136,23.359,True,,,,,,,,3/w0
1789041292.3203,sample,3,0,30301,,,,,3120.0,339.98,102.054,True,,,,,,,,3/w0
1789041292.6899,sample,3,0,30301,,,,,2857.0,369.483,59.073,True,,,,,,,,3/w0
1789041293.1085,sample,3,0,30301,,,,,826.0,418.515,32.645,True,,,,,,,,3/w0
1789041293.4366,sample,3,0,30301,,,,,269.0,328.051,26.085,True,,,,,,,,3/w0
1789041293.6991,sample,3,0,30301,,,,,669.0,262.401,17.723,True,,,,,,,,3/w0
1789041294.2876,sample,3,0,30301,,,,,692.0,494.501,109.573,True,,,,,,,,3/w0
1789041294.5063,sample,3,0,30301,,,,,4113.0,218.611,49.306,True,,,,,,,,3/w0
1789041294.8689,sample,3,0,30301,,,,,4495.0,362.474,38.436,True,,,,,,,,3/w0
1789041295.2002,sample,3,0,30301,,,,,564.0,331.197,40.998,True,,,,,,,,3/w0
1789041295.5651,sample,3,0,30301,,,,,875.0,364.858,22.321,True,,,,,,,,3/w0
1789041295.8264,sample,3,0,30301,,,,,2240.0,261.163,14.785,True,,,,,,,,3/w0
1789041296.0689,sample,3,0,30301,,,,,1436.0,242.481,13.789,True,,,,,,,,3/w0
1789041296.5103,sample,3,0,30301,,,,,4681.0,354.889,139.387,True,,,,,,,,3/w0
1789041297.1539,sample,3,0,30301,,,,,4551.0,643.454,58.627,True,,,,,,,,3/w0
1789041297.3798,sample,3,0,30301,,,,,158.0,225.796,28.848,True,,,,,,,,3/w0
1789041297.7079,sample,3,0,30301,,,,,540.0,328.058,26.583,True,,,,,,,,3/w0
1789041297.9633,sample,3,0,30301,,,,,793.0,255.246,15.476,True,,,,,,,,3/w0
1789041298.0886,sample,3,0,30301,,,,,3920.0,125.281,9.719,True,,,,,,,,3/w0
1789041298.5605,sample,3,0,30301,,,,,2823.0,380.418,100.827,True,,,,,,,,3/w0
1789041299.1549,sample,3,0,30301,,,,,8.0,594.358,51.616,True,,,,,,,,3/w0
1789041299.5679,sample,3,0,30301,,,,,3553.0,412.868,40.827,True,,,,,,,,3/w0
1789041299.8607,sample,3,0,30301,,,,,340.0,292.767,36.172,True,,,,,,,,3/w0
1789041300.1289,sample,3,0,30301,,,,,3742.0,268.053,22.055,True,,,,,,,,3/w0
